Date,returns,garch_vol
2015-05-08,0.0165185427140141,1.2794391766447133
2015-05-11,0.0161960341674642,1.3100399028264866
2015-05-12,-0.0241073419925435,1.3315027420641963
2015-05-13,0.0132623072083406,1.4981658846733419
2015-05-14,-0.0013669794296785,1.4608495687110095
2015-05-15,0.0046279521918878,1.3664861865875944
2015-05-18,0.0133809139137836,1.2847433007211053
2015-05-19,-0.0009558345015271,1.27574704750974
2015-05-20,0.0068616566932103,1.196103304649903
2015-05-21,-0.000267153481263,1.1405952533149655
2015-05-22,0.0044964894818342,1.0715590468967144
2015-05-25,-0.0105413228961067,1.0159271635837916
2015-05-26,-0.0036985237912854,1.028919791876722
2015-05-27,-0.0005697510609127,0.9803219065150041
2015-05-28,-0.0018734224796336,0.9258362862965871
2015-05-29,0.0136876467831972,0.8795905413745492
2015-06-01,-2.9643593685729908e-05,0.9399649761796374
2015-06-02,-0.0236306089312696,0.8884866093345656
2015-06-03,-0.0123814043972364,1.1720981359726268
2015-06-04,-0.0005471860103022,1.1842212663727967
2015-06-05,-0.0019636033769903,1.111763806518846
2015-06-08,-0.0087321487398675,1.048552791174005
2015-06-09,-0.0027074902267056,1.0365445470050212
2015-06-10,0.0126404408480797,0.9827655297740863
2015-06-11,-0.0197771607529252,1.0095582312778035
2015-06-12,0.0022008448289133,1.1734581727322684
2015-06-15,0.0038757800540692,1.1022361024584921
2015-06-16,0.0041590853857635,1.0414021137367806
2015-06-17,0.005483675969067,0.9872503773170226
2015-06-18,0.0102115147270589,0.9447598361050668
2015-06-19,0.0061404434830307,0.9475550770247837
2015-06-22,0.0154604393327622,0.9133211364032949
2015-06-23,0.0034001576033196,0.9953176532540152
2015-06-24,-0.0024727884395158,0.9427910239642658
2015-06-25,0.0044335324134881,0.8970889078490547
2015-06-26,-0.0020144580738723,0.8583115074754704
2015-06-29,-0.0075091485816652,0.8192017760598632
2015-06-30,0.0060046813650915,0.8260613409064848
2015-07-01,0.0100526429119175,0.8046879964949323
2015-07-02,-0.0009645447643201,0.8271143765724923
2015-07-03,0.0047254040314225,0.7878768316278467
2015-07-06,0.0043805431106717,0.762396122765442
2015-07-07,-0.0013327799926047,0.7378077633742977
2015-07-08,-0.0175127525255737,0.7087351895811684
2015-07-09,-0.0041338217950059,0.9136372130424973
2015-07-10,0.0038348430969963,0.8793741675499984
2015-07-13,0.0117836567339471,0.8396913790354804
2015-07-14,-0.0006563631896272,0.8793277256047934
2015-07-15,0.0082107432951097,0.8343787010336596
2015-07-16,0.009835561378738,0.831303983610336
2015-07-17,0.000209062052318,0.8467585671757918
2015-07-20,-0.000743543008016,0.8038028402282371
2015-07-21,-0.0086384042959938,0.7663748118161406
2015-07-22,0.0121250808588124,0.795464945573135
2015-07-23,-0.0050745547700366,0.8483825431546043
2015-07-24,-0.0079772038426155,0.8281472003378529
2015-07-27,-0.019020189089775,0.8390014571927316
2015-07-28,-0.0028745977394444,1.0354300285750913
2015-07-29,0.0045535850933296,0.9824264984834576
2015-07-30,0.0055665344162307,0.9356388551035356
2015-07-31,0.0130998158712683,0.8990347885502825
2015-08-03,0.0011946892258352,0.9468262835505908
2015-08-04,-0.0030655933038692,0.8945160270948066
2015-08-05,0.0059760495252578,0.8563065433800301
2015-08-06,0.0024130893825477,0.8311849128287087
2015-08-07,-0.002804226255741,0.7915913605162902
2015-08-10,-0.0045640272766171,0.7629724242631861
2015-08-11,-0.0074464894442594,0.7492156418361376
2015-08-12,-0.0134311748403183,0.766149791262312
2015-08-13,0.0007661537895581,0.8712018258364026
2015-08-14,0.0192842700246075,0.8257520218583486
2015-08-17,-0.0048541357972207,1.0015107795498568
2015-08-18,-0.001268897173926,0.9623987139637652
2015-08-19,0.003372375730519,0.910958868284672
2015-08-20,-0.0145130734956471,0.8663874735586328
2015-08-21,-0.008732870680242,0.9670495142016987
2015-08-24,-0.0609725995392517,0.9661275684188805
2015-08-25,0.0091398425148358,2.259758438865297
2015-08-26,-0.0113384290206531,2.1199216332122055
2015-08-27,0.0199615408679432,2.012893046028889
2015-08-28,0.0066454173430795,1.9811425689412658
2015-08-31,-0.0038377197180878,1.8545668751553448
2015-09-01,-0.0235395704702459,1.7338878995678442
2015-09-02,-0.008882308721944,1.8089126627303296
2015-09-03,0.0136424252274776,1.7155065995367278
2015-09-04,-0.0217025774501897,1.6566861746807469
2015-09-07,-0.0126531136580957,1.717883265513787
2015-09-08,0.0169807677548254,1.6627152013740052
2015-09-09,0.0168123335375422,1.6434666265970614
2015-09-10,-0.0039085826532683,1.6248761989592762
2015-09-11,0.0001540317435698,1.5234716334968186
2015-09-14,0.0105929453984274,1.4223974804183857
2015-09-15,-0.0054963440346811,1.3699824340350784
2015-09-16,0.0089075730435619,1.298043150302739
2015-09-18,0.0104213197402917,1.2458726365738806
2015-09-21,-0.0006015169913181,1.2118974527287898
2015-09-22,-0.0209139361191767,1.1371498533132414
2015-09-23,0.0043364869720647,1.290715673804648
2015-09-24,0.0028699470722847,1.2145963420485508
2015-09-28,-0.0092951223724626,1.1410536076454578
2015-09-29,0.0060873145802312,1.1227718359855732
2015-09-30,0.0133739027610214,1.0700220581701876
2015-10-01,0.0002515754959328,1.0923569379438653
2015-10-05,0.0209588019821642,1.0270935906959393
2015-10-06,0.0041297606980133,1.181658344036121
2015-10-07,0.0030005595334899,1.1145065062701098
2015-10-08,-0.0058932581603976,1.0500072792722825
2015-10-09,0.0073963094292302,1.0128387393709932
2015-10-12,-0.0056449363258414,0.9803634823040225
2015-10-13,-0.0014623268695636,0.9491188211538133
2015-10-14,-0.0029311448392646,0.8994201954856602
2015-10-15,0.0087921410807536,0.8600536916389776
2015-10-16,0.0071448275156084,0.8594112603382252
2015-10-19,0.0044690883706706,0.8430849465219725
2015-10-20,-0.0016205672034621,0.8101332381954215
2015-10-21,-0.0012051093404612,0.7744931141654353
2015-10-23,0.0052879318689634,0.7411929944611843
2015-10-26,-0.0042160476348582,0.7248365885353476
2015-10-27,-0.0033527781799373,0.7131767067511131
2015-10-28,-0.0075225686348222,0.6967778399091032
2015-10-29,-0.0073021729802976,0.7233874487820271
2015-10-30,-0.0056807513422626,0.7427710015202188
2015-11-02,-0.0018614353765358,0.7415221375159022
2015-11-03,0.0012289844981697,0.7139811297962332
2015-11-04,-0.0025464428174963,0.6842477622015992
2015-11-05,-0.0105967298586547,0.6664486131820314
2015-11-06,-0.0001446145447922,0.7451881671719592
2015-11-09,-0.0049276522249893,0.7126163105527643
2015-11-10,-0.0167981368479892,0.7085143109651517
2015-11-13,-0.0027146086971354,0.8976479189039928
2015-11-16,0.0056973016429889,0.8574595577807572
2015-11-17,0.0039567183391247,0.8302752791977541
2015-11-18,-0.0135845913820275,0.7961696954746382
2015-11-19,0.0142478689427783,0.8967500639924956
2015-11-20,0.0017580157603643,0.9624887708221994
2015-11-23,-0.0009295680963622,0.9092836436172412
2015-11-24,-0.0022511419581774,0.8620399343605318
2015-11-26,0.0066431524907187,0.8234759442629157
2015-11-27,0.0074432960618276,0.8074080377038716
2015-11-30,-0.0009384329548349,0.8004917637963307
2015-12-01,0.0024732192560477,0.7638397427364453
2015-12-02,-0.0029648056574549,0.7311837597241851
2015-12-03,-0.0085088285592863,0.7102477961445179
2015-12-04,-0.01051393274392,0.7476007515933281
2015-12-07,-0.0021225558652615,0.8072964909409873
2015-12-08,-0.008236846826399,0.7738330171015678
2015-12-09,-0.0116494760359169,0.7964728846903212
2015-12-10,0.0092574839139351,0.8640664832604084
2015-12-11,-0.009526788440796,0.8678800771497723
2015-12-14,0.0051898297247641,0.8914805850915662
2015-12-15,0.0066250342311558,0.8573496603828528
2015-12-16,0.0064717605906419,0.8369873170420377
2015-12-17,0.0119845868239735,0.8178747063448326
2015-12-18,-0.0105599234296625,0.8644148504732043
2015-12-21,0.0092970839936813,0.9025277866690876
2015-12-22,-0.0061905952301657,0.9012828611074771
2015-12-23,0.0102032371351069,0.8838594261223524
2015-12-24,-0.0006231818889286,0.8955865384393916
2015-12-28,0.0081210742469741,0.8490360608974662
2015-12-29,0.000479408231073,0.8430592118303682
2015-12-30,-0.0041326797069952,0.8003168429102249
2015-12-31,0.0063247528004326,0.7788055521395322
2016-01-04,-0.0197050145234202,0.7657230974058662
2016-01-05,-0.0008538680302466,1.0010255002356692
2016-01-06,-0.0056229552549625,0.9451461314907186
2016-01-07,-0.0225624324733549,0.9177663339048915
2016-01-08,0.0043574301946149,1.1670784248826558
2016-01-11,-0.0049455432107058,1.1020571884016679
2016-01-12,-0.0071049470232057,1.0530661927818157
2016-01-13,0.0069132015057189,1.0251851669809393
2016-01-14,-0.0033909243778356,0.987787886526318
2016-01-15,-0.0132225829045312,0.9417385133761478
2016-01-18,-0.0117387215413259,1.0049240175896135
2016-01-19,0.0113756844633348,1.0351227688350113
2016-01-20,-0.0170645596338279,1.0381814702451337
2016-01-21,-0.0044563049278707,1.1448578327670558
2016-01-22,0.0198180393784127,1.0888339932339701
2016-01-25,0.001844010986664,1.2074967346844856
2016-01-27,0.0002151550935434,1.1328966682585755
2016-01-28,-0.0017628513745914,1.0641472989392853
2016-01-29,0.0185350984938957,1.0046634505166012
2016-02-01,-0.0010052726631166,1.1196206016545411
2016-02-02,-0.0133766629206659,1.0534604372768
2016-02-03,-0.0126542537612866,1.0982241165940851
2016-02-04,0.005715953184809,1.1253895500239908
2016-02-05,0.0114282484242265,1.0703606569430306
2016-02-08,-0.0136931019234252,1.0690086609772973
2016-02-09,-0.012127772043135,1.115598197423724
2016-02-10,-0.011368534484495,1.1331462691071137
2016-02-11,-0.0337333633197819,1.1387005631896152
2016-02-12,0.0006591672782349,1.5737086024965619
2016-02-15,0.0257368959166137,1.4684841517004903
2016-02-16,-0.0161425754990748,1.607787584063277
2016-02-17,0.0085048856518307,1.602736276041397
2016-02-18,0.0116502910075185,1.5178195849022718
2016-02-19,0.0026384323585623,1.4637092584254943
2016-02-22,0.003295165423269,1.3688509449922674
2016-02-23,-0.0174292103005059,1.2831197468020878
2016-02-24,-0.0128608796700014,1.3466823897490325
2016-02-25,-0.006876725240095,1.339505601309974
2016-02-26,0.0084498250215755,1.2788376631061984
2016-02-29,-0.0060927355742289,1.2253649521877834
2016-03-01,0.0331150269508819,1.1710699290485918
2016-03-02,0.0200882345975481,1.544975879599992
2016-03-03,0.014382727390574,1.5815041476658716
2016-03-04,0.0013033933343828,1.5451288580648834
2016-03-08,-6.718875810813698e-06,1.4423265929246354
2016-03-09,0.0061929600024488,1.3478994577329928
2016-03-10,-0.0060793974986435,1.2742693371759872
2016-03-11,0.0032074889464729,1.214969170996837
2016-03-14,0.0037942631968658,1.1421661091827044
2016-03-15,-0.010420532757604,1.0774448088613329
2016-03-16,0.0051004869597104,1.0799065584580736
2016-03-17,0.0018385894298917,1.0261912223797598
2016-03-18,0.0121455354001086,0.9673440362660788
2016-03-21,0.0130516598291204,0.9901531316133612
2016-03-22,0.0013813866658977,1.0212391216439876
2016-03-23,0.0002073820485646,0.9623566070685464
2016-03-28,-0.0132277622974579,0.9086501209493992
2016-03-29,-0.0023796985402065,0.9785039241753596
2016-03-30,0.0180279329159478,0.9289884074583646
2016-03-31,0.0004135698294723,1.052570831662363
2016-04-01,-0.0032812610960895,0.9907152827116722
2016-04-04,0.0059139837185546,0.9438462782079724
2016-04-05,-0.0202584208946938,0.9085318242709854
2016-04-06,0.0014654006885952,1.110431662812228
2016-04-07,-0.0089573577941213,1.0437888651511267
2016-04-08,0.0011588138717068,1.0347483395683985
2016-04-11,0.015263021567415,0.9745244919981173
2016-04-12,0.0048829015384887,1.040844345764376
2016-04-13,0.0181888630048617,0.9898767949196986
2016-04-18,0.0081509347042485,1.1020444583202176
2016-04-20,6.292661701482301e-06,1.065387404784264
2016-04-21,-0.0003412181075164,1.0026382652772177
2016-04-22,-0.0016127659027939,0.9458138774923127
2016-04-25,-0.0056175110317398,0.8968507913974549
2016-04-26,0.0136052345659834,0.8751245667715285
2016-04-27,0.0021640210559946,0.935099901048523
2016-04-28,-0.0167627158699707,0.8850499584794017
2016-04-29,0.0003248769344116,1.0226931824283618
2016-05-02,-0.0056081833742117,0.9635110038041128
2016-05-03,-0.0075741738575637,0.9339048552129514
2016-05-04,-0.0052350803802913,0.9253227564893257
2016-05-05,0.0037495319075121,0.8972778126873404
2016-05-06,-0.0002650218241854,0.855453260923081
2016-05-09,0.0170009042776952,0.8121555300842787
2016-05-10,0.0027612316174809,0.9457777880910995
2016-05-11,-0.0049502005585438,0.896047525047704
2016-05-12,0.0065463420522076,0.8692598604777692
2016-05-13,-0.0108812233515407,0.8468558120371567
2016-05-16,0.0058498663461592,0.8927565624286252
2016-05-17,0.0038091656381104,0.8626289557168391
2016-05-18,-0.0026140778146703,0.8245355699494645
2016-05-19,-0.0110838613858264,0.7914378622540361
2016-05-20,-0.0043390900326874,0.8511130416362523
2016-05-23,-0.0024094956185153,0.8251380681302166
2016-05-24,0.0022997953380331,0.7910398729333156
2016-05-25,0.0237262813366222,0.7551741422864588
2016-05-26,0.0168393595342784,1.0558056537026939
2016-05-27,0.0107234347618368,1.1310856648955292
2016-05-30,0.0026752262230023,1.1140657765662998
2016-05-31,-0.0022523239460265,1.048866131388157
2016-06-01,0.0024296262330994,0.9922808656385259
2016-06-02,0.0047564254428807,0.9374835754185662
2016-06-03,0.0002250167286977,0.8961788327424267
2016-06-06,-0.0024053331374929,0.8485468204052891
2016-06-07,0.0079430070714572,0.8120043383217093
2016-06-08,0.0007980422292402,0.8093282841630258
2016-06-09,-0.0084301856371499,0.7698059306991205
2016-06-10,-0.0040980298028367,0.7955895055162425
2016-06-13,-0.0073031447296469,0.774393300799288
2016-06-14,-0.0002157902993896,0.7856933369702326
2016-06-15,0.0119825911101933,0.7491336817019376
2016-06-16,-0.0080563476172897,0.8091253179229699
2016-06-17,0.0036110989197415,0.8238556261506025
2016-06-20,0.0083248762334282,0.7889146067308611
2016-06-21,-0.0022601974495153,0.7935001206643263
2016-06-22,-0.0019727952444882,0.7620731827419237
2016-06-23,0.0081036488925214,0.732773143228816
2016-06-24,-0.0222332696976114,0.7433511661431259
2016-06-27,0.0007538756415223,1.0470160160389963
2016-06-28,0.0040868972986644,0.9855981341154662
2016-06-29,0.0093253922536919,0.9364819261015345
2016-06-30,0.0101566807593836,0.9308414245136777
2016-07-01,0.0048867894542098,0.9350303685636588
2016-07-04,0.0050722259326849,0.894648308536407
2016-07-05,-0.0041600260138615,0.8594993053682605
2016-07-07,0.0002339226096985,0.8313673696491015
2016-07-08,-0.0017646132140196,0.7898715536995202
2016-07-11,0.0172357704308392,0.7568264514025866
2016-07-12,0.0062569595942416,0.9102870976954898
2016-07-13,-0.0001818960901539,0.8809928067071682
2016-07-14,0.0053264781029264,0.8351619054435754
2016-07-15,-0.0027591572520208,0.8080582646075993
2016-07-18,-0.0038357821106622,0.7774236857096102
2016-07-19,0.0023301434628515,0.7565672012846595
2016-07-20,0.0043639864706521,0.7242889551156346
2016-07-21,-0.0065296748506876,0.7039785094965936
2016-07-22,0.0036478885225085,0.7174121056162317
2016-07-25,0.0109974930243212,0.694102881510743
2016-07-26,-0.0052245810557146,0.7500989222783065
2016-07-27,0.0029232563005614,0.7435898577578283
2016-07-28,0.0058442139411648,0.714442723473369
2016-07-29,-0.0032129615963578,0.7057063928405787
2016-08-01,-0.0002257817306269,0.6893065773165891
2016-08-02,-0.0015816745902789,0.662695209312363
2016-08-03,-0.0090927837382057,0.6428118239001569
2016-08-04,0.0007311673892417,0.7021789992324855
2016-08-05,0.0153245270883402,0.6734605559062148
2016-08-08,0.0032423172214172,0.8120430319568317
2016-08-09,-0.0038068328301676,0.7768840766759392
2016-08-10,-0.0119339403558223,0.7558960398203304
2016-08-11,0.0019630860910883,0.8369739182985793
2016-08-16,0.0058486143833095,0.7958756782540986
2016-08-17,-0.0021428662849281,0.7769571110814765
2016-08-18,0.0056887871001746,0.7467811556818971
2016-08-19,-0.0007323592374647,0.7326841208454394
2016-08-22,-0.0043651652530661,0.7024812597276301
2016-08-23,0.0003996372089627,0.6949129186513703
2016-08-24,0.002048290749933,0.6670421034996106
2016-08-25,-0.0067391421502295,0.6436167022887067
2016-08-26,-0.0022896225356679,0.6695546311755219
2016-08-29,0.004062914858462,0.6521261652139112
2016-08-30,0.0157796028316789,0.6387057057793863
2016-08-31,0.0047745981624819,0.7971398761087759
2016-09-01,-0.0013154039773133,0.7709077975240133
2016-09-02,0.0039808288831956,0.7383086114903886
2016-09-06,0.0150233474468299,0.7142922348110702
2016-09-07,-0.0028049819116828,0.8356299566401484
2016-09-08,0.0038667014380895,0.8022814245574001
2016-09-09,-0.0096301143518348,0.770716254009589
2016-09-12,-0.0171882299396912,0.8126739939682872
2016-09-14,0.0012613090035687,0.9784287908452056
2016-09-15,0.0018260991839711,0.9232935962365101
2016-09-16,0.0042573919410826,0.8737875339504834
2016-09-19,0.0032465772692253,0.8365617913320893
2016-09-20,-0.0036964832905136,0.7989219514095655
2016-09-21,0.0001424253843608,0.7746521149902083
2016-09-22,0.0102354930170989,0.7387865823841308
2016-09-23,-0.0040567760733005,0.7750257714761858
2016-09-26,-0.0123615900172105,0.7559843280384914
2016-09-27,-0.0019104927510736,0.8443925871448714
2016-09-28,0.0044408733836031,0.8062997074506452
2016-09-29,-0.0177550621960591,0.777167472007324
2016-09-30,0.0023136770509358,0.9654121916919441
2016-10-03,0.0146348095219124,0.9128443009393553
2016-10-04,0.0035471948830647,0.9814896646819001
2016-10-05,-0.0028778699216004,0.93075144042568
2016-10-06,-0.0039419526365027,0.8879687290309467
2016-10-07,-0.0013730217286708,0.855305724946563
2016-10-10,0.0012869056479532,0.8143698936533678
2016-10-13,-0.0156754771216134,0.7745895815415413
2016-10-14,0.001171641761961,0.9204053240813291
2016-10-17,-0.0073668169692744,0.8705056012444464
2016-10-18,0.0183162749892034,0.8684437953271437
2016-10-19,-0.002168862965894,1.0128108468466501
2016-10-20,0.0046433567024341,0.9592990235092028
2016-10-21,-0.0007302693005771,0.9152318258150168
2016-10-24,0.0018274215664756,0.8670284661834717
2016-10-25,-0.0020287520787162,0.822815958974836
2016-10-26,-0.0087886141432832,0.7873683247295067
2016-10-27,0.0,0.8148315010643025
2016-10-28,0.0026371858270232,0.7751393514242181
2016-11-01,-0.0013611945858348,0.7417798683542168
2016-11-02,-0.0130980125467139,0.7123782942849237
2016-11-03,-0.0034178384703509,0.8247866940153589
2016-11-04,-0.0060525159761116,0.7959062958225175
2016-11-07,0.0074775084884729,0.7909134149323508
2016-11-08,0.0054575679826926,0.7865568008770284
2016-11-09,-0.0131425976316571,0.7659394851785764
2016-11-10,0.0110570040404547,0.865816178219164
2016-11-11,-0.0272813871024,0.8910620642714784
2016-11-15,-0.022902856859881,1.2619098016534638
2016-11-16,0.0003883961302774,1.4226757840374809
2016-11-17,-0.0039094394399234,1.3296740170717662
2016-11-18,-0.0007242886837538,1.2538641815360356
2016-11-21,-0.018121871425978,1.1757254213923976
2016-11-22,0.0091894274947825,1.271070935784917
2016-11-23,0.0038664021768522,1.2239218328100696
2016-11-24,-0.0084756620986245,1.152157548238001
2016-11-25,0.0185081971326499,1.124634322372744
2016-11-28,0.0015516218520139,1.2131727822215284
2016-11-29,0.0018747258935887,1.137807155666681
2016-11-30,0.0100632436210104,1.069211500655385
2016-12-01,-0.0038495313077255,1.0535202461968363
2016-12-02,-0.0130348946163291,1.0032624480834877
2016-12-05,0.0051740815952034,1.0520311272242686
2016-12-06,0.0017699108511295,1.001388284610175
2016-12-07,-0.0050599790817267,0.9446751087091049
2016-12-08,0.017714169916451,0.9131649784623325
2016-12-09,0.0018051676124941,1.0347876472093467
2016-12-12,-0.0110696301085065,0.9751317541291672
2016-12-13,0.0062223400515642,1.0013069720907406
2016-12-14,-0.0047974988003114,0.9618193748753157
2016-12-15,-0.0035320811496494,0.9266085612843854
2016-12-16,-0.001736925332793,0.887493022896769
2016-12-19,-0.0043216675473717,0.8445200523556178
2016-12-20,-0.0027121205636996,0.8191810564719395
2016-12-21,-0.0026140364419853,0.7871224924245483
2016-12-22,-0.0102491742213465,0.7580282557012319
2016-12-23,0.0008330679821808,0.8115452578257064
2016-12-26,-0.0097521850030884,0.7718122587582366
2016-12-27,0.0156328778358968,0.8153186408628145
2016-12-28,0.0002489466427699,0.9224746510612509
2016-12-29,0.0085200765943986,0.8723894706771955
2016-12-30,0.0100925025171995,0.8672260641348496
2017-01-02,-0.0007698979027411,0.8801831941307142
2017-01-03,0.0015575613575361,0.8353707753224344
2017-01-04,-0.0002136393470761,0.7938285574756342
2017-01-05,0.0101189259729877,0.7564579696629774
2017-01-06,-0.0036324930615801,0.7879540907974617
2017-01-09,-0.000940542632975,0.7645350909935256
2017-01-10,0.006360193250249,0.7315373582946324
2017-01-11,0.0110444941375065,0.7249059548263556
2017-01-12,0.0031629810720875,0.7754114168283179
2017-01-13,-0.0008151796539613,0.7437614685533939
2017-01-16,0.0014810071904502,0.7125996286407039
2017-01-17,-0.001760750075312,0.6832755605885499
2017-01-18,0.0022598879674375,0.6617769648628231
2017-01-19,0.0021480547533008,0.6394686022464747
2017-01-20,-0.0102178802464588,0.619373877238526
2017-01-23,0.0050356440298158,0.7027601185378777
2017-01-24,0.0099957322821512,0.6893642805957758
2017-01-25,0.0148668985383623,0.7314394954058954
2017-01-27,0.0044653286907273,0.8453156494723489
2017-01-30,-0.0009841380903137,0.8121069252020461
2017-01-31,-0.0083110852188643,0.7744055867093772
2017-02-01,0.0179543284874153,0.7978906158643801
2017-02-02,0.00204572496732,0.9542987487892024
2017-02-03,0.0007668233343177,0.9022673966623628
2017-02-06,0.0068521085989636,0.8539122222384598
2017-02-07,-0.0037280876822229,0.8358055156695867
2017-02-08,8.553173850807276e-05,0.8075672408720715
2017-02-09,0.0010657487804178,0.7685009168565384
2017-02-10,0.0017242727924366,0.7330938226431841
2017-02-13,0.0013069223565665,0.701988244645495
2017-02-14,-0.0014490821077153,0.673582003775353
2017-02-15,-0.0077182103048163,0.6519450296418489
2017-02-16,0.0060904853366915,0.689231914848163
2017-02-17,0.0049660260841438,0.6859638893579479
2017-02-20,0.0064968675020789,0.6741863653134089
2017-02-21,0.0032213817527225,0.6767783767543466
2017-02-22,0.0021363673161383,0.6561523196658607
2017-02-23,0.0014104252886116,0.6341484574064112
2017-02-27,-0.0047992157934504,0.6132231945330702
2017-02-28,-0.0019239764630964,0.6222913809023956
2017-03-01,0.0074276596143023,0.6087129656395606
2017-03-02,-0.0051609401115677,0.6316498447958432
2017-03-03,-0.0002472504647169,0.6415360939783439
2017-03-06,0.0073792833177025,0.6201853813983297
2017-03-07,-0.001848072076356,0.6405922459609277
2017-03-08,-0.0025292759007722,0.6244438377496576
2017-03-09,0.0003025208654424,0.6138694378992645
2017-03-10,0.0008453695473995,0.5949470053239819
2017-03-14,0.0169190589685852,0.578059140378186
2017-03-15,-0.0002421549155174,0.7823715782325511
2017-03-16,0.0075555246752815,0.7461804977959673
2017-03-17,0.0006934253912419,0.7488875593696334
2017-03-20,-0.0036310400180971,0.7153586439866977
2017-03-21,-0.0005863115999817,0.7005750513052681
2017-03-22,-0.0100320425436534,0.673438203429707
2017-03-23,0.0061655414240061,0.7411832314160964
2017-03-24,0.0023853850750034,0.7316134314213977
2017-03-27,-0.0069188963418471,0.7020800179701826
2017-03-28,0.0061280484260037,0.7203428954933494
2017-03-29,0.0047137323415894,0.713197715953032
2017-03-30,0.0032701122498964,0.6963495932497079
2017-03-31,0.0,0.6737097826474261
2017-04-03,0.0069629874333823,0.6484549929756259
2017-04-05,0.0029509594186491,0.6596285680067374
2017-04-06,-0.0003454609996294,0.6398580760556389
2017-04-07,-0.0068959675911915,0.6188756111762661
2017-04-10,-0.0018334976368336,0.6512610618438368
2017-04-11,0.0060319921089607,0.6337816055122709
2017-04-12,-0.003638722628744,0.6378564896984729
2017-04-13,-0.0057371491660003,0.633119702313482
2017-04-17,-0.0012575110864404,0.6489564496333541
2017-04-18,-0.0037435443192956,0.629429433696245
2017-04-19,-0.0001812754481099,0.6266654401491115
2017-04-20,0.0036075225852634,0.6068782568045108
2017-04-21,-0.0018624222643066,0.5965267985462693
2017-04-24,0.0107486360189436,0.5858421243026342
2017-04-25,0.0095710926019384,0.6618188862186518
2017-04-26,0.0048503590177315,0.7031345029015127
2017-04-27,-0.001037682638315,0.6884147070014629
2017-04-28,-0.0040866920407427,0.6637517336615092
2017-05-02,0.0010473820656935,0.6590788283703719
2017-05-03,-0.0001986077748364,0.6350612913547167
2017-05-04,0.0051361058723783,0.6143541906660833
2017-05-05,-0.0080021649798102,0.6133857778889009
2017-05-08,0.0030915084131222,0.6622866592808058
