Date,returns_scaled,VaR_95,VaR_99
2015-06-30,0.60046813650915,-1.3224480138505998,-1.8841697256670096
2015-07-01,1.00526429119175,-1.2871819955715382,-1.8343698331880922
2015-07-02,-0.09645447643201,-1.3241855226995123,-1.8866232987688072
2015-07-03,0.47254040314225,-1.2594435735408471,-1.795199819047783
2015-07-06,0.43805431106716997,-1.2174004039178792,-1.73582976739838
2015-07-07,-0.13327799926047,-1.1768296109224912,-1.6785388900170135
2015-07-08,-1.7512752525573698,-1.1288598641638279,-1.6107997930790225
2015-07-09,-0.41338217950059,-1.4669482028750203,-2.088221507743919
2015-07-10,0.38348430969963,-1.4104141778123973,-2.0083886117463963
2015-07-13,1.1783656733947099,-1.3449375767634426,-1.9159277145075695
2015-07-14,-0.06563631896272,-1.4103375486028091,-2.0082804020140688
2015-07-15,0.82107432951097,-1.3361716580604384,-1.903549174763327
2015-07-16,0.9835561378738,-1.3310983743119542,-1.8963850831669828
2015-07-17,0.0209062052318,-1.3565984371949564,-1.932394262874495
2015-07-20,-0.0743543008016,-1.285721487731491,-1.8323074190866926
2015-07-21,-0.8638404295993799,-1.223965240851532,-1.7451001128865078
2015-07-22,1.21250808588124,-1.2719639615505727,-1.8128801245403046
2015-07-23,-0.50745547700366,-1.359277997559997,-1.936178126905128
2015-07-24,-0.79772038426155,-1.3258896819123573,-1.8890297781420975
2015-07-27,-1.9020189089775,-1.3437992057229071,-1.9143201966139647
2015-07-28,-0.28745977394444,-1.6679063485038006,-2.371998767934863
2015-07-29,0.45535850933295996,-1.580450523852605,-2.2485005428213563
2015-07-30,0.55665344162307,-1.5032509122757336,-2.139485333746138
2015-07-31,1.3099815871268299,-1.442854202462866,-2.054197858677058
2015-08-03,0.11946892258352,-1.5217101692133748,-2.1655520420277767
2015-08-04,-0.30655933038692,-1.4353982460613308,-2.0436691444857993
2015-08-05,0.5976049525257799,-1.3723525979319495,-1.9546410474303701
2015-08-06,0.24130893825476998,-1.3309019075222692,-1.8961076482457913
2015-08-07,-0.28042262557409997,-1.2655725462067788,-1.8038546713578563
2015-08-10,-0.45640272766171,-1.2183513013891571,-1.7371725498881236
2015-08-11,-0.74464894442594,-1.195652610384527,-1.7051192468331007
2015-08-12,-1.34311748403183,-1.2235939569377148,-1.744575814996087
2015-08-13,0.07661537895581,-1.3969298139849642,-1.989347055553718
2015-08-14,1.92842700246075,-1.321937637421175,-1.8834490122848524
2015-08-17,-0.48541357972207,-1.6119395876121636,-2.2929669177060665
2015-08-18,-0.12688971739260002,-1.5474046793951124,-2.201835804890473
2015-08-19,0.3372375730519,-1.4625289340246088,-2.081980964458186
2015-08-20,-1.45130734956471,-1.388986132726644,-1.9781296147465146
2015-08-21,-0.8732870680242,-1.555078499787703,-2.2126721694448586
2015-08-24,-6.09725995392517,-1.5535572892460525,-2.2105240357708915
2015-08-25,0.91398425148358,-3.68804822548264,-5.224683963911042
2015-08-26,-1.13384290206531,-3.457317496155039,-4.898864206739338
2015-08-27,1.99615408679432,-3.280720327302567,-4.649487598602212
2015-08-28,0.66454173430795,-3.228332040107988,-4.575508986988049
2015-08-31,-0.38377197180878,-3.0194821453612186,-4.280587620466853
2015-09-01,-2.35395704702459,-2.820361835641843,-3.999405607347977
2015-09-02,-0.8882308721944,-2.9441526948599437,-4.1742133055165676
2015-09-03,1.3642425227477601,-2.790032690590501,-3.956577178275476
2015-09-04,-2.17025774501897,-2.692978989578132,-3.8195255883610404
2015-09-07,-1.26531136580957,-2.7939541894526485,-3.962114810002024
2015-09-08,1.69807677548254,-2.7029268836220086,-3.833573220556332
2015-09-09,1.6812333537542201,-2.6711667352400514,-3.7887240413260534
2015-09-10,-0.39085826532683005,-2.6404925296377053,-3.7454083449300137
2015-09-11,0.01540317435698,-2.4731749966246506,-3.5091357074024874
2015-09-14,1.05929453984274,-2.306402644045236,-3.2736329307297387
2015-09-15,-0.54963440346811,-2.2199178175127794,-3.1515058726566325
2015-09-16,0.89075730435619,-2.1012179993544193,-2.983887341560282
2015-09-18,1.04213197402917,-2.015136651701803,-2.8623300445720417
2015-09-21,-0.060151699131809996,-1.9590775983574031,-2.78316786621298
2015-09-22,-2.09139361191767,-1.8357440593217482,-2.6090059595747523
2015-09-23,0.43364869720647004,-2.089127663132569,-2.9668143213197298
2015-09-24,0.28699470722847,-1.9635307657350087,-2.7894562783280237
2015-09-28,-0.92951223724626,-1.8421852539699053,-2.6181017071688166
2015-09-29,0.60873145802312,-1.8120203307310956,-2.5755051792012855
2015-09-30,1.3373902761021401,-1.7249831973357095,-2.452598196891437
2015-10-01,0.025157549593280003,-1.7618357489622773,-2.504638466764106
2015-10-05,2.09588019821642,-1.6541512260031999,-2.352574867676439
2015-10-06,0.41297606980132995,-1.9091830690144995,-2.7127107429590622
2015-10-07,0.30005595334899,-1.7983825367005812,-2.556246960964256
2015-10-08,-0.58932581603976,-1.6919588121541658,-2.4059637620593177
2015-10-09,0.73963094292302,-1.6306307213170388,-2.319361064089314
2015-10-12,-0.56449363258414,-1.577046547156537,-2.243693715123272
2015-10-13,-0.14623268695636002,-1.5254928562586916,-2.170893654643285
2015-10-14,-0.29311448392646,-1.4434901239062392,-2.0550958568364885
2015-10-15,0.8792141080753599,-1.378535392559213,-1.963371902873718
2015-10-16,0.71448275156084,-1.3774753809129716,-1.9618750379429648
2015-10-19,0.44690883706705997,-1.3505369631161546,-1.923834726751096
2015-10-20,-0.16205672034621002,-1.2961666443773454,-1.8470572463502322
2015-10-21,-0.12051093404612,-1.2373604397278681,-1.7640157573603643
2015-10-23,0.52879318689634,-1.182415242215854,-1.6864264784494594
2015-10-26,-0.42160476348582004,-1.1554271724382235,-1.64831605264226
2015-10-27,-0.33527781799373,-1.1361883674942366,-1.6211485280849935
2015-10-28,-0.75225686348222,-1.1091302372049203,-1.5829391683431107
2015-10-29,-0.73021729802976,-1.1530360918452447,-1.644939557017023
2015-10-30,-0.56807513422626,-1.185018953863261,-1.69010323489701
2015-11-02,-0.18614353765358,-1.1829583282561387,-1.6871933817669522
2015-11-03,0.12289844981697,-1.1375156655186847,-1.6230228337801234
2015-11-04,-0.25464428174963,-1.0884556089875386,-1.5537440872846262
2015-11-05,-1.05967298586547,-1.0590870131052519,-1.5122720700690333
2015-11-06,-0.01446145447922,-1.1890072771886326,-1.695735230865565
2015-11-09,-0.49276522249893,-1.135263713766961,-1.6198428049428408
2015-11-10,-1.6798136847989202,-1.1284954144474002,-1.6102851459037035
2015-11-13,-0.27146086971354,-1.440565867546488,-2.050966452401203
2015-11-16,0.56973016429889,-1.3742550716931494,-1.9573275709840643
2015-11-17,0.39567183391247,-1.3294010120311943,-1.893988201885667
2015-11-18,-1.35845913820275,-1.273126798888053,-1.8145221918108072
2015-11-19,1.4247868942778301,-1.4390844069425177,-2.0488744504574146
2015-11-20,0.17580157603643,-1.547553273211529,-2.2020456373706248
2015-11-23,-0.09295680963622,-1.459764813323348,-2.078077690983072
2015-11-24,-0.22511419581774,-1.3818126930497774,-1.9679998484149395
2015-11-26,0.66431524907187,-1.318182109388711,-1.8781457514874937
2015-11-27,0.74432960618276,-1.291670063566288,-1.8407075292049209
2015-11-30,-0.09384329548348999,-1.2802582116188457,-1.8245926110003505
2015-12-01,0.24732192560477,-1.2197823768700347,-1.7391934019308175
2015-12-02,-0.29648056574549,-1.1659000048998054,-1.6631049615122515
2015-12-03,-0.8508828559286301,-1.1313556649933545,-1.6143241663716268
2015-12-04,-1.051393274392,-1.1929880414838911,-1.7013565525673544
2015-12-07,-0.21225558652615,-1.291486011407529,-1.8404476252474005
2015-12-08,-0.8236846826399,-1.2362712795724868,-1.7624777312015532
2015-12-09,-1.1649476035916901,-1.27362706109393,-1.8152286226833485
2015-12-10,0.92574839139351,-1.3851564987345737,-1.9727217073516514
2015-12-11,-0.9526788440796,-1.3914489286520242,-1.9816073811138697
2015-12-14,0.51898297247641,-1.4303897667559842,-2.0365965646182493
2015-12-15,0.6625034231155801,-1.374073740986607,-1.957071510046947
2015-12-16,0.64717605906419,-1.340475874474262,-1.9096272500628477
2015-12-17,1.19845868239735,-1.3089400668238738,-1.86509486713836
2015-12-18,-1.05599234296625,-1.3857313046356872,-1.9735334029574663
2015-12-21,0.92970839936813,-1.4486176493588945,-2.062336544293874
2015-12-22,-0.61905952301657,-1.4465635221822373,-2.059435867735322
2015-12-23,1.02032371351069,-1.4178148544567812,-2.0188392642199813
2015-12-24,-0.06231818889286,-1.4371645897798961,-2.0461634359186824
2015-12-28,0.81210742469741,-1.3603563018357192,-1.9377008232459962
2015-12-29,0.0479408231073,-1.3504945008750076,-1.9237747649196582
2015-12-30,-0.41326797069952,-1.279969592156771,-1.824185045335724
2015-12-31,0.63247528004326,-1.244475962385128,-1.7740637378400101
2016-01-04,-1.97050145234202,-1.222889912074579,-1.7435816183105683
2016-01-05,-0.08538680302466,-1.611138876743754,-2.2918362169040094
2016-01-06,-0.56229552549625,-1.5189379183145857,-2.1616372877282743
2016-01-07,-2.25624324733549,-1.473761252297971,-2.0978423593532973
2016-01-08,0.43574301946149,-1.885126202411282,-2.678739531331488
2016-01-11,-0.49455432107058,-1.7778411622176522,-2.5272400503307866
2016-01-12,-0.71049470232057,-1.6970060194448957,-2.4130910305365307
2016-01-13,0.69132015057189,-1.6510023268734497,-2.348128240420489
2016-01-14,-0.33909243778356,-1.5892968141233246,-2.260992576961221
2016-01-15,-1.32225829045312,-1.5133153484255437,-2.1536975375213245
2016-01-18,-1.17387215413259,-1.6175714303777624,-2.3009197623387
2016-01-19,1.13756844633348,-1.6673993699326686,-2.3712828527404763
2016-01-20,-1.70645596338279,-1.6724462272593703,-2.3784096270260613
2016-01-21,-0.44563049278707,-1.8484622254205418,-2.62696555170214
2016-01-22,1.98180393784127,-1.7560228901909503,-2.49643000559005
2016-01-25,0.1844010986664,-1.9518164135843012,-2.7729141931697514
2016-01-27,0.02151550935434,-1.8287263039815496,-2.599096038397381
2016-01-28,-0.17628513745913998,-1.7152898446047207,-2.4389100078834347
2016-01-29,1.8535098493895699,-1.617141494707292,-2.300312641058581
2016-02-01,-0.10052726631166001,-1.8068207940848928,-2.568162803209981
2016-02-02,-1.33766629206659,-1.6976565228616198,-2.414009620209844
2016-02-03,-1.26542537612866,-1.7715165937351405,-2.5183089930191183
2016-02-04,0.5715953184809,-1.8163395588944846,-2.5816044529107987
2016-02-05,1.14282484242265,-1.7255418853109004,-2.4533871320321614
2016-02-08,-1.36931019234252,-1.7233110919674404,-2.4502369814320026
2016-02-09,-1.2127772043135,-1.8001838271040445,-2.5587906013521766
2016-02-10,-1.1368534484494999,-1.8291381453816375,-2.599677608374475
2016-02-11,-3.37333633197819,-1.838302730617765,-2.6126191135867036
2016-02-12,0.06591672782348999,-2.5560659954742273,-3.6261878451718896
2016-02-15,2.57368959166137,-2.3824456516607087,-3.3810148748170423
2016-02-16,-1.6142575499074803,-2.612296315059307,-3.7055918722223353
2016-02-17,0.85048856518307,-2.603961656823205,-3.693822324531355
2016-02-18,1.16502910075185,-2.4638491164436482,-3.4959664341771934
2016-02-19,0.26384323585623,-2.3745670777569656,-3.3698893734863025
2016-02-22,0.3295165423269,-2.2180508605921414,-3.148869503186883
2016-02-23,-1.74292103005059,-2.0765943835783447,-2.949115811403765
2016-02-24,-1.28608796700014,-2.181472744440803,-3.0972167694701453
2016-02-25,-0.6876725240095,-2.169631043516357,-3.0804948524071394
2016-02-26,0.8449825021575499,-2.069528945480127,-2.9391385563923422
2016-02-29,-0.60927355742289,-1.9812989724647427,-2.8145471399524356
2016-03-01,3.31150269508819,-1.8917121842850764,-2.6880397360381187
2016-03-02,2.0088234597548102,-2.5086570026948865,-3.559240600822881
2016-03-03,1.4382727390574,-2.568928645003588,-3.644351465416381
2016-03-04,0.13033933343828,-2.5089094171619575,-3.5595970406460786
2016-03-08,-0.0006718875810813698,-2.339285679680548,-3.3200677628693005
2016-03-09,0.61929600024488,-2.183480906614338,-3.1000525378727732
2016-03-10,-0.60793974986435,-2.0619912076952787,-2.92849435697495
2016-03-11,0.32074889464729,-1.964145933499681,-2.7903249697775308
2016-03-14,0.37942631968658,-1.8440208815063623,-2.6206938357506013
2016-03-15,-1.0420532757604,-1.7372307359760992,-2.4698932060018057
2016-03-16,0.51004869597104,-1.7412926228107213,-2.4756290825622114
2016-03-17,0.18385894298917,-1.6526623182815037,-2.3504723494997406
2016-03-18,1.21455354001086,-1.5555644611939299,-2.213358405854864
2016-03-21,1.30516598291204,-1.593199468516946,-2.266503598014032
2016-03-22,0.13813866658976998,-1.6444913520674793,-2.338933954785391
2016-03-23,0.02073820485646,-1.5473352030180014,-2.201737695824613
2016-03-28,-1.32277622974579,-1.4587195009214087,-2.076601583167
2016-03-29,-0.23796985402065002,-1.5739782762442431,-2.239360944683488
2016-03-30,1.80279329159478,-1.4922776736612016,-2.1239897907328897
2016-03-31,0.04135698294723,-1.696188673597799,-2.411936839128206
2016-04-01,-0.32812610960895,-1.594127017829159,-2.2678134100730962
2016-04-04,0.59139837185546,-1.5167931603980545,-2.1586086295794757
2016-04-05,-2.0258420894693803,-1.4585243114020259,-2.076325951906296
2016-04-06,0.14654006885951998,-1.791659044995076,-2.546752575707391
2016-04-07,-0.8957357794121301,-1.6816984288542594,-2.391474857157026
2016-04-08,0.11588138717067999,-1.666781561642757,-2.370410432549268
2016-04-11,1.5263021567415,-1.5674122131517934,-2.230088867710513
2016-04-12,0.48829015384887,-1.6768399718661202,-2.384614126985896
2016-04-13,1.8188863004861702,-1.5927435129724026,-2.265859733517798
2016-04-18,0.81509347042485,-1.7778201575832588,-2.527210389241007
2016-04-20,0.0006292661701482301,-1.7173360192489355,-2.441799454502235
2016-04-21,-0.034121810751639996,-1.613799939062309,-2.2955939594508172
2016-04-22,-0.16127659027938998,-1.520039699217216,-2.163193135911989
2016-04-25,-0.56175110317398,-1.4392506071607005,-2.04910914531097
2016-04-26,1.36052345659834,-1.403402336527922,-1.9984870419325613
2016-04-27,0.21640210559946,-1.502361638084963,-2.1382295707979586
2016-04-28,-1.6762715869970701,-1.4197792328459127,-2.021613204611906
2016-04-29,0.03248769344116,-1.646890552361697,-2.342321916412983
2016-05-02,-0.56081833742117,-1.549239957631686,-2.204427440218483
2016-05-03,-0.75741738575637,-1.5003898124562698,-2.135445114001077
2016-05-04,-0.5235080380291299,-1.4862293495622871,-2.115448823975029
2016-05-05,0.37495319075121003,-1.4399551922890117,-2.0501041049164033
2016-05-06,-0.02650218241854,-1.3709446818779836,-1.9526528993056789
2016-05-09,1.7000904277695201,-1.2995034259939597,-1.8517691864512693
2016-05-10,0.27612316174809,-1.5199801517052143,-2.163109047607162
2016-05-11,-0.49502005585437997,-1.4379252176836115,-2.0472375347160505
2016-05-12,0.65463420522076,-1.393725571143219,-1.984822276268102
2016-05-13,-1.08812233515407,-1.3567588912162085,-1.932620843401475
2016-05-16,0.5849866346159199,-1.4324951293621315,-2.039569591813597
2016-05-17,0.38091656381104,-1.3827845782876844,-1.9693722681751349
2016-05-18,-0.26140778146703003,-1.3199304917715164,-1.8806146793371525
2016-05-19,-1.1083861385826401,-1.2653192740740595,-1.8034970204068042
2016-05-20,-0.43390900326874,-1.3637833200547163,-1.942540188367368
2016-05-23,-0.24094956185153,-1.3209246137697574,-1.8820185000983047
2016-05-24,0.22997953380331002,-1.2646625916948706,-1.8025697052895253
2016-05-25,2.37262813366222,-1.205484136127557,-1.7190025528823492
2016-05-26,1.6839359534278402,-1.7015261299643452,-2.419473974482177
2016-05-27,1.07234347618368,-1.825738148432523,-2.5948764005614833
2016-05-30,0.26752262230023,-1.7976553326892946,-2.5552200607543787
2016-05-31,-0.22523239460265,-1.690075918145359,-2.403304887489306
2016-06-01,0.24296262330993998,-1.5967102296584679,-2.2714612182926657
2016-06-02,0.47564254428807,-1.506294700795534,-2.1437835320801595
2016-06-03,0.02250167286977,-1.438141875379904,-2.0475434816447544
2016-06-06,-0.24053331374929,-1.3595490550236269,-1.9365608928992235
2016-06-07,0.79430070714572,-1.2992539595857202,-1.8514169096444826
2016-06-08,0.07980422292402,-1.2948384702238926,-1.8451817034547502
2016-06-09,-0.8430185637149901,-1.2296265870084488,-1.7530946198838508
2016-06-10,-0.40980298028367,-1.2721694854567,-1.8131703492077451
2016-06-13,-0.73031447296469,-1.2371957476737252,-1.7637831922172411
2016-06-14,-0.02157902993896,-1.2558408073557836,-1.790112276495542
2016-06-15,1.19825911101933,-1.195517376163097,-1.7049282797204146
2016-06-16,-0.8056347617289701,-1.2945035759278003,-1.84470879211542
2016-06-17,0.36110989197415,-1.318808584503394,-1.8790304102858038
2016-06-20,0.83248762334282,-1.2611559024608208,-1.7976178350378065
2016-06-21,-0.22601974495153,-1.2687220004510382,-1.8083020825027802
2016-06-22,-0.19727952444882,-1.216867552879074,-1.7350773171435823
2016-06-23,0.81036488925214,-1.1685224876824465,-1.6668082250780414
2016-06-24,-2.22332696976114,-1.1859762254910577,-1.6914550184683834
2016-06-27,0.07538756415223,-1.6870232278192439,-2.3989941187257613
2016-06-28,0.40868972986644003,-1.585683722645419,-2.255890453843936
2016-06-29,0.9325392253691899,-1.5046419794224317,-2.141449689171475
2016-06-30,1.01566807593836,-1.495335151802468,-2.1283073204717686
2016-07-01,0.48867894542098,-1.502246909484937,-2.138067560108225
2016-07-04,0.5072225932684901,-1.4356165104399714,-2.043977360244728
2016-07-05,-0.41600260138615003,-1.3776206552125296,-1.9620801828629468
2016-07-07,0.02339226096985,-1.3312029612759175,-1.8965327726373067
2016-07-08,-0.17646132140196,-1.2627348649591084,-1.7998475214747822
2016-07-11,1.72357704308392,-1.2082104461691678,-1.722852433122927
2016-07-12,0.62569595942416,-1.461420512552458,-2.0804157389853914
2016-07-13,-0.01818960901539,-1.4130849324217274,-2.012160040982602
2016-07-14,0.53264781029264,-1.3374639453367994,-1.9053740410384308
2016-07-15,-0.27591572520208,-1.2927429379574389,-1.8422225578906064
2016-07-18,-0.38357821106622003,-1.2421958827757567,-1.7708439890582919
2016-07-19,0.23301434628515,-1.2077826834745882,-1.7222483803481567
2016-07-20,0.43639864706521,-1.154523577295697,-1.6470400667743288
2016-07-21,-0.65296748506876,-1.1210113420242793,-1.5997167284819631
2016-07-22,0.36478885225085,-1.1431767756216822,-1.63101700744072
2016-07-25,1.09974930243212,-1.1047165558476257,-1.576706515274931
2016-07-26,-0.52245810557146,-1.1971100231141056,-1.7071772902633544
2016-07-27,0.29232563005614,-1.1863700666553165,-1.69201116993064
2016-07-28,0.58442139411648,-1.1382772950859588,-1.6240983470478498
2016-07-29,-0.32129615963577995,-1.1238623495418547,-1.6037426966734485
2016-08-01,-0.02257817306269,-1.096802653927272,-1.5655311265025527
2016-08-02,-0.15816745902788998,-1.052893896720299,-1.503526639052706
2016-08-03,-0.90927837382057,-1.0200863107901588,-1.4571983510422657
2016-08-04,0.07311673892416999,-1.118042150088501,-1.5955238695665912
2016-08-05,1.53245270883402,-1.0706567186001543,-1.5286098966163806
2016-08-08,0.32423172214171997,-1.2993178040836721,-1.851507065814318
2016-08-09,-0.38068328301676,-1.2413055278701997,-1.7695867000098384
2016-08-10,-1.19339403558223,-1.206675267058445,-1.7206845741362697
2016-08-11,0.19630860910883,-1.3404537665475558,-1.9095960309905897
2016-08-16,0.58486143833095,-1.2726416704741625,-1.8138371316869497
2016-08-17,-0.21428662849281,-1.2414260346393362,-1.7697568701747401
2016-08-18,0.56887871001746,-1.1916357082300302,-1.6994468940937202
2016-08-19,-0.07323592374646999,-1.1683756007498751,-1.6666008029247739
2016-08-22,-0.43651652530661,-1.1185408799054897,-1.5962281365202782
2016-08-23,0.03996372089627,-1.1060531171296608,-1.5785939018125927
2016-08-24,0.20482907499330003,-1.0600662721292573,-1.5136549025089927
2016-08-25,-0.67391421502295,-1.021414360131266,-1.4590737176875868
2016-08-26,-0.22896225356679,-1.0642119427945111,-1.519509091993866
2016-08-29,0.4062914858462,-1.0354549739578534,-1.4789007663033131
2016-08-30,1.57796028316789,-1.0133112158908875,-1.4476310958208702
2016-08-31,0.47745981624819,-1.27472759693438,-1.816782712688348
2016-09-01,-0.13154039773133,-1.2314446672695218,-1.755661969585851
2016-09-02,0.39808288831955996,-1.1776560103140412,-1.6797058661275055
2016-09-06,1.50233474468299,-1.1380289887931658,-1.6237477084646936
2016-09-07,-0.28049819116827995,-1.3382362298111448,-1.9064646003264458
2016-09-08,0.38667014380895004,-1.28321115187461,-1.8287625205736424
2016-09-09,-0.96301143518348,-1.2311286204707217,-1.7552156731972424
2016-09-12,-1.71882299396912,-1.3003588914025739,-1.8529772073010093
2016-09-14,0.12613090035687,-1.5738543062494892,-2.2391858840242294
2016-09-15,0.18260991839711,-1.4828812351451415,-2.1107208805859683
2016-09-16,0.42573919410826,-1.4011962323731975,-1.9953717554595265
2016-09-19,0.32465772692253003,-1.3397737570528472,-1.9086357751586682
