Date,Close,High,Low,Open,Volume,returns,volatility,garch_vol,lstm_pred,garch_position,garch_strategy,lstm_position,lstm_strategy,daily_vol,vt_position,trend,vt_strategy,turnover,cost,vt_strategy_net,buy_hold,cum_garch,cum_lstm,cum_vt,cum_vt_nocost,cum_market,dd_garch,dd_lstm,dd_vt,dd_market
2023-01-25,17891.94921875,18100.599609375,17846.150390625,18093.349609375,257200,-0.0125716729916367,0.0066901223563996,0.6857196071532442,0.0071163862012326,1,-0.0125716729916367,0,-0.0,0.043196274991628376,0.36,,-0.004525802276989212,0.0,0.0,-0.004525802276989212,-0.0125716729916367,0.9996730514655571,1.0,0.9999002089957653,0.9999002089957653,0.9985723093841615,-0.015156250123877201,0.0,-0.0054583118585771265,-0.015156250123877186
2023-01-27,17604.349609375,17884.75,17493.55078125,17877.19921875,476300,-0.0162048389496388,0.0075028930211183,0.7951421098213876,0.0067932037636637,1,-0.0162048389496388,0,-0.0,0.050089244751014304,0.36,,-0.005833742021869968,0.0,0.0,-0.005833742021869968,-0.0162048389496388,0.9834735106642638,1.0,0.9940670491288701,0.9940670491288701,0.9823906059310223,-0.031115484481178065,0.0,-0.011260211497189226,-0.031115484481178072
2023-01-30,17648.94921875,17709.150390625,17405.55078125,17541.94921875,432400,0.0025302388515036,0.0074650211246711,0.9458607994184788,0.0067153205163776,0,0.0025302388515036,0,0.0,0.05958362976538195,0.36,,0.000910885986541296,0.0,0.0,0.000910885986541296,0.0025302388515036,0.9859619335503712,1.0,0.9949725308736039,0.9949725308736039,0.9848762888095012,-0.02866397523739206,0.0,-0.01035958227950634,-0.028663975237392107
2023-01-31,17662.150390625,17735.69921875,17537.55078125,17731.44921875,398300,0.000747706677847,0.0074401773776836,0.895563422644768,0.0067474623210728,0,0.0,0,0.0,0.05641519284771159,0.36,,0.00026917440402492,0.0,0.0,0.00026917440402492,0.000747706677847,0.9859619335503712,1.0,0.995240352011623,0.995240352011623,0.9856126873874972,-0.02866397523739206,0.0,-0.01009319640986748,-0.02793770080524377
2023-02-01,17616.30078125,17972.19921875,17353.400390625,17811.599609375,512900,-0.0025992997802722,0.0073047480670857,0.8478306168029749,0.0068463669158518,0,-0.0,0,-0.0,0.05340830871350408,0.36,,-0.000935747920897992,0.0,0.0,-0.000935747920897992,-0.0025992997802722,0.9859619335503712,1.0,0.9943090579214343,0.9943090579214343,0.9830507845457374,-0.02866397523739206,0.0,-0.011019499643209724,-0.03046438212595161
2023-02-02,17610.400390625,17653.900390625,17445.94921875,17517.099609375,490100,-0.0003349953577196,0.0072675633097279,0.8122253459652964,0.0069519788958132,1,-0.0,0,-0.0,0.05116538747541842,0.36,,-0.00012059832877905601,0.0,0.0,-0.00012059832877905601,-0.0003349953577196,0.9859619335503712,1.0,0.9941891459107591,0.9941891459107591,0.9827214670965119,-0.02866397523739206,0.0,-0.011138769038747807,-0.03078917205708327
2023-02-03,17854.05078125,17870.30078125,17584.19921875,17721.75,424100,0.0137407582052342,0.0077071630474566,0.7732170657266901,0.0070488862693309,1,0.0137407582052342,0,0.0,0.0487080967948549,0.36,,0.004946672953884312,0.0,0.0,0.004946672953884312,0.0137407582052342,0.9995097980788521,1.0,0.9991070744698812,0.9991070744698812,0.996224805158978,-0.015317081785095634,0.0,-0.0062471959324070315,-0.017471480420424814
2023-02-06,17764.599609375,17823.69921875,17698.349609375,17818.55078125,282500,-0.0050227259566789,0.0077551476620923,0.8568216610310837,0.0072210701182484,0,-0.0050227259566789,0,-0.0,0.05397469126241738,0.36,,-0.001808181344404404,0.0,0.0,-0.001808181344404404,-0.0050227259566789,0.9944895342720866,1.0,0.9973005076967624,0.9973005076967624,0.9912210409714187,-0.020262874237511882,0.0,-0.008044081213671573,-0.022406451918894385
2023-02-07,17721.5,17811.150390625,17652.55078125,17790.099609375,354400,-0.0024290993398515,0.0076118193905064,0.8351713699739314,0.0074001653119921,0,-0.0,0,-0.0,0.05261085112076522,0.36,,-0.0008744757623465399,0.0,0.0,-0.0008744757623465399,-0.0024290993398515,0.9944895342720866,1.0,0.9964283925750056,0.9964283925750056,0.9888132665951481,-0.020262874237511882,0.0,-0.00891152262196647,-0.024781123761181294
2023-02-08,17871.69921875,17898.69921875,17744.150390625,17750.30078125,291000,0.0084398207303899,0.0072261899656856,0.8001148770429528,0.007523369975388,1,0.0,0,0.0,0.05040249964139705,0.36,,0.003038335462940364,0.0,0.0,0.003038335462940364,0.0084398207303899,0.9944895342720866,1.0,0.9994558762964469,0.9994558762964469,0.9971586733010425,-0.020262874237511882,0.0,-0.005900263354237176,-0.016550451272833316
2023-02-09,17893.44921875,17916.900390625,17779.80078125,17885.5,260900,0.0012162679944837,0.0068761534581474,0.8043023933410909,0.0075258021242916,1,0.0012162679944837,0,0.0,0.05066628837320426,0.36,,0.000437856478014132,0.0,0.0,0.000437856478014132,0.0012162679944837,0.9956991000634707,1.0,0.9998934945263726,0.9998934945263726,0.9983714854808002,-0.01907125132843956,0.0,-0.005464990344754769,-0.015354313062527136
2023-02-10,17856.5,17876.94921875,17801.0,17847.55078125,232000,-0.0020670928330845,0.0068872176487716,0.7654497173198737,0.0074054105207324,1,-0.0020670928330845,0,-0.0,0.048218799836978,0.36,,-0.0007441534199104199,0.0,0.0,-0.0007441534199104199,-0.0020670928330845,0.9936408975898209,1.0,0.9991494203628746,0.9991494203628746,0.996307758938407,-0.021098922114585056,0.0,-0.006205076973410358,-0.017389667105123147
2023-02-13,17770.900390625,17880.69921875,17719.75,17859.099609375,231300,-0.0048052775756446,0.0069514431437274,0.7361820055936239,0.0072449394501745,1,-0.0048052775756446,0,-0.0,0.046375107297178336,0.36,,-0.001729899927232056,0.0,0.0,-0.001729899927232056,-0.0048052775756446,0.9888661772663891,1.0,0.9974209918532949,0.9974209918532949,0.9915202236059395,-0.025802813512922164,0.0,-0.007924242738437615,-0.022111382503379573
2023-02-14,17929.849609375,17954.55078125,17800.05078125,17840.349609375,244500,0.0089045899051629,0.0071294668552721,0.7278528455570784,0.007092460989952,1,0.0089045899051629,0,0.0,0.04585041953320793,0.36,,0.003205652365858644,0.0,0.0,0.003205652365858644,0.0089045899051629,0.9976716250460326,1.0,1.0006183768155865,1.0006183768155865,1.000349304579826,-0.01712798708049112,0.0,-0.004743992740061067,-0.013403685391645315
2023-02-15,18015.849609375,18034.099609375,17853.80078125,17896.599609375,229300,0.0047850043793272,0.0071608625025572,0.7486108563645931,0.0069964416325092,1,0.0047850043793272,0,0.0,0.047158051302471624,0.36,,0.0017226015765577918,0.0,0.0,0.0017226015765577918,0.0047850043793272,1.0024454881410083,1.0,1.0023420436090218,1.0023420436090218,1.0051359803830973,-0.012424940194353144,0.0,-0.0030295631728764366,-0.008682817705616346
2023-02-16,18035.849609375,18134.75,18000.650390625,18094.75,230200,0.0011095178582493,0.0068963517016075,0.7280058017444497,0.0069436505436897,1,0.0011095178582493,0,0.0,0.04586005486733348,0.36,,0.00039942642896974794,0.0,0.0,0.00039942642896974794,0.0011095178582493,1.0035577193120222,1.0,1.0027424055121068,1.0027424055121068,1.0062511967033012,-0.011329208029137155,0.0,-0.0026313468315061483,-0.007582933588671365
2023-02-17,17944.19921875,18034.25,17884.599609375,17974.849609375,208100,-0.005094522761127,0.0068255539932986,0.6967319234063054,0.0068701030686497,1,-0.005094522761127,0,-0.0,0.043889985709828244,0.36,,-0.0018340281940057198,0.0,0.0,-0.0018340281940057198,-0.005094522761127,0.9984450716688824,1.0,1.0009033476690725,1.0009033476690725,1.0011248270782849,-0.016366013882094164,0.0,-0.004460549061234644,-0.01263882492203485
2023-02-20,17844.599609375,18004.349609375,17818.400390625,17965.55078125,174600,-0.0055659798467826,0.006890662557464,0.6963617985686523,0.006799416616559,1,-0.0055659798467826,0,-0.0,0.043866670036626386,0.36,,-0.002003752744841736,0.0,0.0,-0.002003752744841736,-0.0055659798467826,0.992887746521854,1.0,0.9988977848388593,0.9988977848388593,0.9955525864666533,-0.021840900825436903,0.0,-0.006455363968651491,-0.018134457324014468
2023-02-21,17826.69921875,17924.900390625,17800.30078125,17905.80078125,198200,-0.0010036299610954,0.006837974966866,0.7006285943829825,0.006756727118045,1,-0.0010036299610954,0,-0.0,0.0441354529085266,0.36,,-0.000361306785994344,0.0,0.0,-0.000361306785994344,-0.0010036299610954,0.9918912546314401,1.0,0.9985368762906823,0.9985368762906823,0.9945534200630294,-0.022822610604086593,0.0,-0.006814338387837842,-0.019119887000411295
2023-02-22,17554.30078125,17772.5,17529.44921875,17755.349609375,204000,-0.0153983109464969,0.0074340081485629,0.6745361695727263,0.0067316009663045,1,-0.0153983109464969,0,-0.0,0.04249178464303637,0.36,,-0.0055433919407388834,0.0,0.0,-0.0055433919407388834,-0.0153983109464969,0.9766178046675142,1.0,0.993001595018122,0.993001595018122,0.9792389772479969,-0.03786949189589098,0.0,-0.01231995578007608,-0.03422378398161397
2023-02-23,17511.25,17620.05078125,17455.400390625,17574.650390625,240800,-0.0024554471223785,0.0074285860073896,0.8441252687909698,0.0068441382609307,0,-0.0024554471223785,0,-0.0,0.0531748937287252,0.36,,-0.00088396096405626,0.0,0.0,-0.00088396096405626,-0.0024554471223785,0.9742197712893798,1.0,0.9921238203708803,0.9921238203708803,0.9768345077191924,-0.04023195248336781,0.0,-0.013193026384143934,-0.03659519641209792
2023-02-24,17465.80078125,17599.75,17421.80078125,17591.349609375,209400,-0.0025988036906682,0.0070000594393536,0.8082572331823692,0.006986363325268,1,-0.0,0,-0.0,0.05091541986594504,0.36,,-0.000935569328640552,0.0,0.0,-0.000935569328640552,-0.0025988036906682,0.9742197712893798,1.0,0.9911956197543276,0.9911956197543276,0.9742959065953597,-0.04023195248336781,0.0,-0.014116252721947593,-0.03909889637126969
2023-02-27,17392.69921875,17451.599609375,17299.0,17428.599609375,246400,-0.0041941947968163,0.0061470158721486,0.7768146262611478,0.0070396056398749,1,-0.0041941947968163,0,-0.0,0.04893472180677576,0.36,,-0.0015099101268538678,0.0,0.0,-0.0015099101268538678,-0.0041941947968163,0.9701337037936824,1.0,0.9896990034503673,0.9896990034503673,0.970209519773358,-0.04425740663441253,0.0,-0.015604848575863361,-0.04312910278036436
2023-02-28,17303.94921875,17440.44921875,17255.19921875,17383.25,420900,-0.0051157790480877,0.0061801838704891,0.7585446887513917,0.0068881679326295,1,-0.0051157790480877,0,-0.0,0.04778382392297801,0.36,,-0.0018416804573115717,0.0,0.0,-0.0018416804573115717,-0.0051157790480877,0.965170714117971,1.0,0.987876294137092,0.987876294137092,0.9652461422398463,-0.04914677456891717,0.0,-0.01741778988851351,-0.048024242868085404
2023-03-01,17450.900390625,17467.75,17345.25,17360.099609375,272900,0.0084564916412935,0.0065058069130268,0.749950878598458,0.0066861598752439,1,0.0084564916412935,0,0.0,0.04724246476871218,0.36,,0.0030443369908656594,0.0,0.0,0.0030443369908656594,0.0084564916412935,0.9733326721943308,1.0,0.9908837224817328,0.9908837224817328,0.9734087381734883,-0.04110589221596227,0.0,-0.01442647851970456,-0.03997386783518538
2023-03-02,17321.900390625,17445.80078125,17306.0,17421.5,310700,-0.0074196261962128,0.00666398735956,0.761862852675448,0.0065412586554884,1,-0.0074196261962128,1,-0.0,0.04799284860279703,0.36,,-0.0026710654306366078,0.0,0.0,-0.0026710654306366078,-0.0074196261962128,0.966110907602088,1.0,0.9882370072248314,0.9882370072248314,0.9661864092001138,-0.04822052805747083,0.0,-0.0170590098822813,-0.047096902874444325
2023-03-03,17594.349609375,17644.75,17427.69921875,17451.25,356200,0.0156061861385825,0.0075667059208326,0.7764669963519429,0.0064625917002558,1,0.0156061861385825,1,0.0156061861385825,0.048912823180869945,0.36,,0.0056182270098897,0.0,0.0,0.0056182270098897,0.0156061861385825,0.981188214256641,1.0156061861385826,0.9937891470709945,0.9937891470709945,0.9812648941466594,-0.03336688045545393,0.0,-0.011536624262474222,-0.032225719768671134
2023-03-06,17711.44921875,17799.94921875,17671.94921875,17680.349609375,362800,0.006633473404126,0.0070614186940919,0.8927324686846836,0.0066058565862476,0,0.006633473404126,1,0.006633473404126,0.05623685951077215,0.36,,0.00238805042548536,0.0,0.0,0.00238805042548536,0.006633473404126,0.9876969001803544,1.0223431827633986,0.9961623656665002,0.9961623656665002,0.9877740887243838,-0.02695474536540781,0.0,-0.009176123877467496,-0.025806014819559447
2023-03-08,17754.400390625,17766.5,17602.25,17665.75,267000,0.0024221155475668,0.0070034208050348,0.8682294593567776,0.0067162127234041,0,0.0,0,0.0024221155475668,0.05469331500947845,0.36,,0.0008719615971240479,0.0,0.0,0.0008719615971240479,0.0024221155475668,0.9876969001803544,1.0248194160813187,0.9970309809938616,0.9970309809938616,0.9901665917021667,-0.02695474536540781,0.0,-0.008312163507975106,-0.02344640442170787
2023-03-09,17589.599609375,17772.349609375,17573.599609375,17772.05078125,262400,-0.0093255984380825,0.0072779883067071,0.8250449817164582,0.0068147559650242,0,-0.0,0,-0.0,0.05197294862056144,0.36,,-0.0033572154377097,0.0,0.0,-0.0033572154377097,-0.0093255984380825,0.9876969001803544,1.0248194160813187,0.9936837331925941,0.9936837331925941,0.9809326956811476,-0.02695474536540781,0.0,-0.01164147322203512,-0.03255335110733654
2023-03-10,17412.900390625,17451.5,17324.349609375,17443.80078125,235900,-0.0100964628118636,0.0072819640449762,0.8531682246479383,0.0069541539996862,0,-0.0,0,-0.0,0.05374454640287933,0.36,,-0.0036347266122708955,0.0,0.0,-0.0036347266122708955,-0.0100964628118636,0.9876969001803544,1.0248194160813187,0.9900719644833782,0.9900719644833782,0.9710287451982618,-0.02695474536540781,0.0,-0.015233886261779898,-0.04232114022034339
2023-03-13,17154.30078125,17529.900390625,17113.44921875,17421.900390625,254900,-0.0149624166878137,0.0078434619960224,0.8868331881644357,0.007085339166224,0,-0.0,0,-0.0,0.05586523976861063,0.36,,-0.005386470007612932,0.0,0.0,-0.005386470007612932,-0.0149624166878137,0.9876969001803544,1.0248194160813187,0.9847389715413101,0.9847389715413101,0.9564998084967604,-0.02695474536540781,0.0,-0.02053829939794436,-0.056650330373477005
2023-03-14,17043.30078125,17224.650390625,16987.099609375,17160.55078125,290600,-0.0064917061281422,0.0079042973028993,0.9907371340140326,0.0073056947439908,0,-0.0,0,-0.0,0.062410573124714326,0.36,,-0.0023370142061311916,0.0,0.0,-0.0023370142061311916,-0.0064917061281422,0.9876969001803544,1.0248194160813187,0.9824376225754871,0.9824376225754871,0.9502904928283752,-0.02695474536540781,0.0,-0.022827315306612733,-0.0627742792047724
2023-03-15,16972.150390625,17211.349609375,16938.900390625,17166.44921875,248200,-0.0041834220591396,0.0078952856145115,0.9650317857263536,0.0075295590795576,0,-0.0,0,-0.0,0.060791288388202455,0.36,,-0.0015060319412902561,0.0,0.0,-0.0015060319412902561,-0.0041834220591396,0.9876969001803544,1.0248194160813187,0.9809580401355631,0.9809580401355631,0.9463150266180863,-0.02695474536540781,0.0,-0.02429896858191735,-0.06669508995954017
2023-03-16,16985.599609375,17062.44921875,16850.150390625,16994.650390625,349800,0.0007921148752918,0.0075145891709432,0.9256002531570142,0.0077190166339278,0,0.0,0,0.0,0.0583073353169497,0.36,,0.000285161355105048,0.0,0.0,0.000285161355105048,0.0007921148752918,0.9876969001803544,1.0248194160813187,0.9812377714595895,0.9812377714595895,0.9470646168273827,-0.02695474536540781,0.0,-0.024020736353620658,-0.06595580525711416
2023-03-17,17100.05078125,17145.80078125,16958.150390625,17111.80078125,408100,0.0067155298897271,0.0076202119270559,0.8750916766661874,0.0077836494892835,0,0.0,0,0.0,0.05512559406764943,0.36,,0.002417590760301756,0.0,0.0,0.002417590760301756,0.0067155298897271,0.9876969001803544,1.0248194160813187,0.9836100028295292,0.9836100028295292,0.9534246575691899,-0.02695474536540781,0.0,-0.021661217903583156,-0.05968320354899227
2023-03-20,16988.400390625,17066.599609375,16828.349609375,17066.599609375,241800,-0.0065506519680019,0.0076229192664516,0.8533154435831799,0.0078060254454612,0,-0.0,0,-0.0,0.05375382032409192,0.36,,-0.002358234708480684,0.0,0.0,-0.002358234708480684,-0.0065506519680019,0.9876969001803544,1.0248194160813187,0.9812904195812477,0.9812904195812477,0.9471791044597428,-0.02695474536540781,0.0,-0.023968370376175677,-0.06584289162220923
2023-03-21,17107.5,17127.69921875,17016.0,17060.400390625,246700,0.0069861826445701,0.0078959439216415,0.8453890527785968,0.0077889100648462,0,0.0,0,0.0,0.053254504636872015,0.36,,0.002515025752045236,0.0,0.0,0.002515025752045236,0.0069861826445701,0.9876969001803544,1.0248194160813187,0.9837583902567298,0.9837583902567298,0.9537962706806189,-0.02695474536540781,0.0,-0.021513625692861093,-0.05931669944435858
2023-03-22,17151.900390625,17207.25,17107.849609375,17177.44921875,0,0.0025920135774438,0.0079264974092347,0.8294609097241462,0.0078017157502472,0,0.0,0,0.0,0.05225112593760685,0.36,,0.000933124887879768,0.0,0.0,0.000933124887879768,0.0025920135774438,0.9876969001803544,1.0248194160813187,0.9846763596943389,0.9846763596943389,0.9562685235643383,-0.02695474536540781,0.0,-0.020600575704543933,-0.0568784355572437
2023-03-23,17076.900390625,17205.400390625,17045.30078125,17097.400390625,219200,-0.0043822814890137,0.0079419802517767,0.7904920195902293,0.0078200604766607,1,-0.0,0,-0.0,0.049796316600403456,0.36,-0.0009572845845935415,-0.001577621336044932,0.0,0.0,-0.001577621336044932,-0.0043822814890137,0.9876969001803544,1.0248194160813187,0.9831229132601861,0.9831229132601861,0.952077885714996,-0.02695474536540781,0.0,-0.022145697132822505,-0.061011459730990744
2023-03-24,16945.05078125,17109.44921875,16917.349609375,17076.19921875,228000,-0.0077508940504488,0.0074598292759727,0.7719509573137565,0.0078354505822062,1,-0.0077508940504488,0,-0.0,0.04862833946167707,0.36,-0.0010916922997301454,-0.002790321858161568,0.0,0.0,-0.002790321858161568,-0.0077508940504488,0.9800413661530998,1.0248194160813187,0.9803796839060568,0.9803796839060568,0.9446984308950437,-0.03449671604037249,0.0,-0.024874225368210053,-0.06828946042120146
2023-03-27,16985.69921875,17091.0,16918.55078125,16984.30078125,218400,0.002395965721106,0.0075096351857993,0.7888998110013046,0.0077501544728875,1,0.002395965721106,0,0.0,0.04969601688703117,0.36,-0.0010018195028744495,0.0008625476595981599,0.0,0.0,0.0008625476595981599,0.002395965721106,0.9823895116716684,1.0248194160813187,0.9812253081079276,0.9812253081079276,0.9469618959522508,-0.03218340326839001,0.0,-0.024033132913487472,-0.06605711390637753
2023-03-28,16951.69921875,17061.75,16913.75,17031.75,238800,-0.002003689907923,0.0075062094422338,0.753483922816802,0.0076558156870305,1,-0.002003689907923,0,-0.0,0.04746502563472963,0.36,-0.0011517927185275157,-0.00072132836685228,0.0,0.0,-0.00072132836685228,-0.002003689907923,0.9804211077214825,1.0248194160813187,0.9805175224589161,0.9805175224589161,0.9450644779581436,-0.03412260761598153,0.0,-0.024737125499824833,-0.0679284458418198
2023-03-29,17080.69921875,17126.150390625,16940.599609375,16977.30078125,345900,0.0075810476927372,0.0077254357623178,0.725236656643603,0.0075678550638258,1,0.0075810476927372,0,0.0,0.04568561512254555,0.36,-0.0009312762947172196,0.0027291771693853917,0.0,0.0,0.0027291771693853917,0.0075810476927372,0.9878537268980853,1.0248194160813187,0.9831935284953933,0.9831935284953933,0.9522290568382561,-0.02680024503898168,0.0,-0.022075460328589768,-0.06086236693670296
2023-03-31,17359.75,17381.599609375,17204.650390625,17210.349609375,263900,0.0162051828184336,0.0085005682617048,0.7312784830053749,0.0075361118651926,1,0.0162051828184336,0,0.0,0.04606621440868561,0.36,-0.0007834845724179376,0.005833865814636096,0.0,0.0,0.005833865814636096,0.0162051828184336,1.0038620771403397,1.0248194160813187,0.9889293476104541,0.9889293476104541,0.9676601027893446,-0.0110293650909836,0.0,-0.016370379787306877,-0.045643469901241296
2023-04-03,17398.05078125,17428.05078125,17312.75,17427.94921875,230200,0.0022038676723761,0.0083023897821795,0.8711610582320001,0.0076862196438014,0,0.0022038676723761,0,0.0,0.05487798838013643,0.36,-0.0008631547185439875,0.000793392362055396,0.0,0.0,0.000793392362055396,0.0022038676723761,1.0060744563196737,1.0248194160813187,0.9897139566014607,0.9897139566014607,0.9697926976077301,-0.008849804679778236,0.0,-0.015589975559538718,-0.04354019439663561
2023-04-05,17557.05078125,17570.55078125,17402.69921875,17422.30078125,248300,0.0090974472685303,0.0083608799503059,0.8272202515412592,0.0078441873192787,0,0.0,0,0.0,0.05210997773939207,0.36,-0.0006177980237592975,0.003275081016670908,0.0,0.0,0.003275081016670908,0.0090974472685303,1.0060744563196737,1.0248194160813187,0.9929553499926603,0.9929553499926603,0.9786153355356223,-0.008849804679778236,0.0,-0.012365952975873251,-0.03483885175069017
2023-04-06,17599.150390625,17638.69921875,17502.849609375,17533.849609375,242700,0.0023950044712142,0.0076450106084749,0.834668529212449,0.0080064674839377,0,0.0,0,0.0,0.05257917513019501,0.36,-0.0004811216888913315,0.000862201609637112,0.0,0.0,0.000862201609637112,0.0023950044712142,1.0060744563196737,1.0248194160813187,0.9938114776937218,0.9938114776937218,0.980959123639829,-0.008849804679778236,0.0,-0.011514413310796617,-0.03252728648519078
2023-04-10,17624.05078125,17694.099609375,17597.94921875,17634.900390625,254800,0.0014138632460749,0.0075025264287856,0.7946889005423955,0.0080082584172487,1,0.0,0,0.0,0.05006069524996478,0.36,-0.0005534365518317195,0.000508990768586964,0.0,0.0,0.000508990768586964,0.0014138632460749,1.0060744563196737,1.0248194160813187,0.9943173185615836,0.9943173185615836,0.9823460656906452,-0.008849804679778236,0.0,-0.011011283272290655,-0.031159412373971795
2023-04-11,17722.30078125,17748.75,17655.150390625,17704.80078125,304300,0.0055592868116142,0.007588828683435,0.7569561112814217,0.007921683602035,1,0.0055592868116142,0,0.0,0.04768375294859942,0.36,-0.0004419748534347059,0.002001343252181112,0.0,0.0,0.002001343252181112,0.0055592868116142,1.0116675127761936,1.0248194160813187,0.9963072888176135,0.9963072888176135,0.9878072092180802,-0.0033397164706057154,0.0,-0.009031977377584457,-0.02577334967262598
2023-04-12,17812.400390625,17825.75,17717.25,17759.55078125,232800,0.0050710882313096,0.0073592357358972,0.7406304776464175,0.0078124469146132,1,0.0050710882313096,0,0.0,0.04665533469636674,0.36,-8.911962897577992e-05,0.0018255917632714557,0.0,0.0,0.0018255917632714557,0.0050710882313096,1.0167977679942313,1.0248194160813187,0.9981261391977663,0.9981261391977663,0.9928164667315488,0.0,0.0,-0.007222874317819598,-0.020832960371522657
2023-04-13,17828.0,17842.150390625,17729.650390625,17807.30078125,285800,0.0008753891763391,0.0069394149320654,0.7228397043495285,0.0076511455699801,1,0.0008753891763391,0,0.0,0.045534621320769186,1.2,0.00025248493354377807,0.000315140103482076,0.84,0.00084,-0.000524859896517924,0.0008753891763391,1.0176878617548593,1.0248194160813187,0.997602262815635,0.9984406887725611,0.9936855675206168,0.0,0.0,-0.007743943217270584,-0.019975808143203926
2023-04-17,17706.849609375,17863.0,17574.05078125,17863.0,357400,-0.0068187067828511,0.0061818292101505,0.6919931188259186,0.0074029411189258,1,-0.0068187067828511,0,-0.0,0.043591469080508316,1.2,6.550602085668408e-05,-0.00818244813942132,0.0,0.0,-0.00818244813942132,-0.0068187067828511,1.0107485466290862,1.0248194160813187,0.9894394340363767,0.9902709996163914,0.9869099170013427,-0.0068187067828510695,0.0,-0.015863026942922007,-0.026658305747576043
