Date,returns,arima_pred
2015-03-30,0.017928732765285,0.00026975955925206605
2015-03-31,-0.0001530685679444,-9.202434459163329e-05
2015-04-01,0.0111553075287278,0.000530149299263387
2015-04-06,0.0085411337249402,5.3395028583768246e-05
2015-04-07,4.6121183134830896e-05,0.0002373091344498878
2015-04-08,0.0062275331572998,0.00045127075718875027
2015-04-09,0.0073058701712128,0.0002185890339486025
2015-04-10,0.0002334809071557,0.00023777149435804458
2015-04-13,0.0060916874846368,0.0004455514549667725
2015-04-16,-0.0145150465251854,0.00022392773932797234
2015-04-17,-0.0116332322327412,0.0008907692644298177
2015-04-20,-0.0185181166395568,0.000656750444662258
2015-04-21,-0.0083621357545242,0.0009149621094691016
2015-04-22,0.0061818253391529,0.0005533289425165026
2015-04-23,-0.0037319262025762,0.00019736597061147516
2015-04-24,-0.0111414361987288,0.0005733771438174665
2015-04-27,-0.0110722021738192,0.0007122700502935218
2015-04-28,0.0087033783611285,0.0006794467217503409
2015-04-29,-0.0055490174921902,9.385152718046637e-05
2015-04-30,-0.0070944957684806,0.0006507683298117275
2015-05-04,0.0182220379751438,0.0005738122512959475
2015-05-05,-0.0008585577695799,-0.00016812782781791964
2015-05-06,-0.0277453653883998,0.0005681470748576845
2015-05-07,-0.0049151341398104,0.001211204957243411
2015-05-08,0.0165185427140141,0.0003844082169162867
2015-05-11,0.0161960341674642,-7.512819028270028e-05
2015-05-12,-0.0241073419925435,3.627134994331108e-05
2015-05-13,0.0132623072083406,0.0012198841058086807
2015-05-14,-0.0013669794296785,-0.00016246330700723138
2015-05-15,0.0046279521918878,0.0005821352935678724
2015-05-18,0.0133809139137836,0.00023757320199989835
2015-05-19,-0.0009558345015271,5.144220639174594e-05
2015-05-20,0.0068616566932103,0.0005224555713163024
2015-05-21,-0.000267153481263,0.00018381964499012072
2015-05-22,0.0044964894818342,0.0004725039230585017
2015-05-25,-0.0105413228961067,0.00026578427571092607
2015-05-26,-0.0036985237912854,0.0007623730295131042
2015-05-27,-0.0005697510609127,0.00044729605174425403
2015-05-28,-0.0018734224796336,0.0004232479591154499
2015-05-29,0.0136876467831972,0.00046765504496033237
2015-06-01,-2.9643593685729908e-05,-8.688368350280422e-06
2015-06-02,-0.0236306089312696,0.0005080003945577123
2015-06-03,-0.0123814043972364,0.0011011618230557451
2015-06-04,-0.0005471860103022,0.000632604129055632
2015-06-05,-0.0019636033769903,0.0003815484793651649
2015-06-08,-0.0087321487398675,0.0004795899368508711
2015-06-09,-0.0027074902267056,0.0006608032292578245
2015-06-10,0.0126404408480797,0.00044007062766535267
2015-06-11,-0.0197771607529252,2.881287861383812e-05
2015-06-12,0.0022008448289133,0.0010917186791567877
2015-06-15,0.0038757800540692,0.00019752644250121515
2015-06-16,0.0041590853857635,0.0003452665754981765
2015-06-17,0.005483675969067,0.0003040669268329163
2015-06-18,0.0102115147270589,0.0002734770605228515
2015-06-19,0.0061404434830307,0.0001385108344939087
2015-06-22,0.0154604393327622,0.00029043786629426234
2015-06-23,0.0034001576033196,-2.2603908666678576e-05
2015-06-24,-0.0024727884395158,0.00040825733748715685
2015-06-25,0.0044335324134881,0.0004889423045785343
2015-06-26,-0.0020144580738723,0.00026403261201052053
2015-06-29,-0.0075091485816652,0.0005071298727827999
2015-06-30,0.0060046813650915,0.0006180416108474839
2015-07-01,0.0100526429119175,0.0001883507419059343
2015-07-02,-0.0009645447643201,0.00016211875795829844
2015-07-03,0.0047254040314225,0.0004982154305120049
2015-07-06,0.0043805431106717,0.00025322959492678107
2015-07-07,-0.0013327799926047,0.00031780263345612534
2015-07-08,-0.0175127525255737,0.000474790062297262
2015-07-09,-0.0041338217950059,0.0009251037085122101
2015-07-10,0.0038348430969963,0.00042432118842893827
2015-07-13,0.0117836567339471,0.0002962866482892856
2015-07-14,-0.0006563631896272,8.632931801545312e-05
2015-07-15,0.0082107432951097,0.0005057543658442124
2015-07-16,0.009835561378738,0.00014707200306414116
2015-07-17,0.000209062052318,0.0001777649218915476
2015-07-20,-0.000743543008016,0.00045956760903681504
2015-07-21,-0.0086384042959938,0.0004257415070116072
2015-07-22,0.0121250808588124,0.0006699136369662524
2015-07-23,-0.0050745547700366,-6.618911057872112e-06
2015-07-24,-0.0079772038426155,0.0006587860549253769
2015-07-27,-0.019020189089775,0.0005985004345115438
2015-07-28,-0.0028745977394444,0.0009429092048858954
2015-07-29,0.0045535850933296,0.0003826285799716078
2015-07-30,0.0055665344162307,0.00028396893494189685
2015-07-31,0.0130998158712683,0.0002754422457806511
2015-08-03,0.0011946892258352,5.1486033747325736e-05
2015-08-04,-0.0030655933038692,0.0004579742954946059
2015-08-05,0.0059760495252578,0.0004957080803755943
2015-08-06,0.0024130893825477,0.00021629096922035068
2015-08-07,-0.002804226255741,0.00038496323547823017
2015-08-10,-0.0045640272766171,0.0005040354205712581
2015-08-11,-0.0074464894442594,0.0005304334600763833
2015-08-12,-0.0134311748403183,0.0006110042388509131
2015-08-13,0.0007661537895581,0.0007725854312669877
2015-08-14,0.0192842700246075,0.00031118656614808574
2015-08-17,-0.0048541357972207,-0.00014183363727207269
2015-08-18,-0.001268897173926,0.0006821114731058119
2015-08-19,0.003372375730519,0.00039222520216582456
2015-08-20,-0.0145130734956471,0.00031725649835084646
2015-08-21,-0.008732870680242,0.0008700492506200635
2015-08-24,-0.0609725995392517,0.0005743860660401589
2015-08-25,0.0091398425148358,0.0022059588394401208
2015-08-26,-0.0113384290206531,-0.00025716848413361227
2015-08-27,0.0199615408679432,0.0009020396935575717
2015-08-28,0.0066454173430795,-0.00029293929864633047
2015-08-31,-0.0038377197180878,0.00037081225603381377
2015-09-01,-0.0235395704702459,0.0005381517173504808
2015-09-02,-0.008882308721944,0.0010917577210118993
2015-09-03,0.0136424252274776,0.0005297849301001566
2015-09-04,-0.0217025774501897,-2.1086792543599183e-05
2015-09-07,-0.0126531136580957,0.0011604883135570784
2015-09-08,0.0169807677548254,0.0006276162952521642
2015-09-09,0.0168123335375422,-0.00014282618857687181
2015-09-10,-0.0039085826532683,3.2781814322327136e-05
2015-09-11,0.0001540317435698,0.0006151083984125244
2015-09-14,0.0105929453984274,0.0003643994955019767
2015-09-15,-0.0054963440346811,0.00010694758498347939
2015-09-16,0.0089075730435619,0.0006462900380035438
2015-09-18,0.0104213197402917,9.507001295090792e-05
2015-09-21,-0.0006015169913181,0.00017171625066174687
2015-09-22,-0.0209139361191767,0.00048520738179777783
2015-09-23,0.0043364869720647,0.0010247632513237317
2015-09-24,0.0028699470722847,0.00014832341920450483
2015-09-28,-0.0092951223724626,0.0003863133504272576
2015-09-29,0.0060873145802312,0.0006983301970881633
2015-09-30,0.0133739027610214,0.00016809937554269444
2015-10-01,0.0002515754959328,6.703232127624521e-05
2015-10-05,0.0209588019821642,0.0004828067561930392
2015-10-06,0.0041297606980133,-0.0002300280317177786
2015-10-07,0.0030005595334899,0.00043230319998205797
2015-10-08,-0.0058932581603976,0.0003195309962434497
2015-10-09,0.0073963094292302,0.0006111281857044675
2015-10-12,-0.0056449363258414,0.00014816093742411575
2015-10-13,-0.0014623268695636,0.0006416210585971415
2015-10-14,-0.0029311448392646,0.00040698777934653933
2015-10-15,0.0087921410807536,0.0005029646403265857
2015-10-16,0.0071448275156084,0.00013025958412669767
2015-10-19,0.0044690883706706,0.00026215359883793404
2015-10-20,-0.0016205672034621,0.00031317252161392996
2015-10-21,-0.0012051093404612,0.0004844427733375985
2015-10-23,0.0052879318689634,0.0004340722282701751
2015-10-26,-0.0042160476348582,0.0002505651506976907
2015-10-27,-0.0033527781799373,0.0005761137625978437
2015-10-28,-0.0075225686348222,0.0004781643427527288
2015-10-29,-0.0073021729802976,0.0006248562461994231
2015-10-30,-0.0056807513422626,0.0005857746508294022
2015-11-02,-0.0018614353765358,0.0005458170563797892
2015-11-03,0.0012289844981697,0.00044016166899625797
2015-11-04,-0.0025464428174963,0.00037090220043994957
2015-11-05,-0.0105967298586547,0.0004994200014732169
2015-11-06,-0.0001446145447922,0.0007123124682200013
2015-11-09,-0.0049276522249893,0.0003518339855549551
2015-11-10,-0.0167981368479892,0.0005750286794675313
2015-11-13,-0.0027146086971354,0.0008814893565297062
2015-11-16,0.0056973016429889,0.0003914291491240733
2015-11-17,0.0039567183391247,0.0002477326668971441
2015-11-18,-0.0135845913820275,0.0003317255725954033
2015-11-19,0.0142478689427783,0.0008390107200494195
2015-11-20,0.0017580157603643,-0.00010769323060810088
2015-11-23,-0.0009295680963622,0.0004763247282198926
2015-11-24,-0.0022511419581774,0.0004276087967389856
2015-11-26,0.0066431524907187,0.0004780134866084825
2015-11-27,0.0074432960618276,0.0002002087525914905
2015-11-30,-0.0009384329548349,0.0002377205142573791
2015-12-01,0.0024732192560477,0.00048069610373960465
2015-12-02,-0.0029648056574549,0.0003246272935398813
2015-12-03,-0.0085088285592863,0.0005222065113291454
2015-12-04,-0.01051393274392,0.0006446738675819459
2015-12-07,-0.0021225558652615,0.0006776743536474246
2015-12-08,-0.008236846826399,0.00041879971928142134
2015-12-09,-0.0116494760359169,0.000659411908469332
2015-12-10,0.0092574839139351,0.0007084546791058866
2015-12-11,-0.009526788440796,7.081803168267146e-05
2015-12-14,0.0051898297247641,0.0007751189083382243
2015-12-15,0.0066250342311558,0.00017800622756352665
2015-12-16,0.0064717605906419,0.00026716670857120827
2015-12-17,0.0119845868239735,0.00025202367040352266
2015-12-18,-0.0105599234296625,9.010435533689433e-05
2015-12-21,0.0092970839936813,0.0008018222002778715
2015-12-22,-0.0061905952301657,4.896139758454372e-05
2015-12-23,0.0102032371351069,0.0006799401470561918
2015-12-24,-0.0006231818889286,4.877731464638838e-05
2015-12-28,0.0081210742469741,0.0005130727668488152
2015-12-29,0.000479408231073,0.0001481401066559498
2015-12-30,-0.0041326797069952,0.0004580210323268952
2015-12-31,0.0063247528004326,0.0005276884246061622
2016-01-04,-0.0197050145234202,0.00019875730746360783
2016-01-05,-0.0008538680302466,0.0010519339438152429
2016-01-06,-0.0056229552549625,0.0002979125669335086
2016-01-07,-0.0225624324733549,0.0006078104746587414
2016-01-08,0.0043574301946149,0.0010470427726691838
2016-01-11,-0.0049455432107058,0.00014276337335303687
2016-01-12,-0.0071049470232057,0.0006218485176782273
2016-01-13,0.0069132015057189,0.0005805277627260442
2016-01-14,-0.0033909243778356,0.00016941849688246346
2016-01-15,-0.0132225829045312,0.00056934102265901
2016-01-18,-0.0117387215413259,0.0007755552423932526
2016-01-19,0.0113756844633348,0.0006854187214266874
2016-01-20,-0.0170645596338279,1.2415126976841092e-05
2016-01-21,-0.0044563049278707,0.0010140264093659128
2016-01-22,0.0198180393784127,0.0004143036012102304
2016-01-25,0.001844010986664,-0.00018066352753647806
2016-01-27,0.0002151550935434,0.0004899005996351363
2016-01-28,-0.0017628513745914,0.0003902852068954258
2016-01-29,0.0185350984938957,0.00047163738445055436
2016-02-01,-0.0010052726631166,-0.00015489402759139432
2016-02-02,-0.0133766629206659,0.0005696158482008788
2016-02-03,-0.0126542537612866,0.0007801136403443674
2016-02-04,0.005715953184809,0.0007118567716304528
2016-02-05,0.0114282484242265,0.00017623811961910602
2016-02-08,-0.0136931019234252,0.00012356028510936249
2016-02-09,-0.012127772043135,0.0008883468667212717
2016-02-10,-0.011368534484495,0.0006721127525298554
2016-02-11,-0.0337333633197819,0.0006972205208928774
2016-02-12,0.0006591672782349,0.00136214807094679
2016-02-15,0.0257368959166137,0.000183878213556727
2016-02-16,-0.0161425754990748,-0.0003070968050687682
2016-02-17,0.0085048856518307,0.001057118479373447
2016-02-18,0.0116502910075185,1.6194301820289818e-05
2016-02-19,0.0026384323585623,0.00015233362415481235
2016-02-22,0.003295165423269,0.0003923662720020482
2016-02-23,-0.0174292103005059,0.00031953999321554803
2016-02-24,-0.0128608796700014,0.0009569679887793437
2016-02-25,-0.006876725240095,0.0006788997798315834
2016-02-26,0.0084498250215755,0.0005610559422077031
2016-02-29,-0.0060927355742289,0.00012766194775710977
2016-03-01,0.0331150269508819,0.000659583855031259
2016-03-02,0.0200882345975481,-0.0006335997074678466
2016-03-03,0.014382727390574,4.321810751653515e-05
2016-03-04,0.0013033933343828,6.443415887935942e-05
2016-03-08,-6.718875810813698e-06,0.0004518489830821054
2016-03-09,0.0061929600024488,0.0004053606341146878
2016-03-10,-0.0060793974986435,0.00022978897549660106
2016-03-11,0.0032074889464729,0.0006365753866249965
2016-03-14,0.0037942631968658,0.00026810614735368394
2016-03-15,-0.010420532757604,0.0003320856676105179
2016-03-16,0.0051004869597104,0.0007440741851285489
2016-03-17,0.0018385894298917,0.00018755727205325257
2016-03-18,0.0121455354001086,0.0004085474294225408
2016-03-21,0.0130516598291204,5.062840311241215e-05
2016-03-22,0.0013813866658977,0.00010269839544210026
2016-03-23,0.0002073820485646,0.00044103995269126323
2016-03-28,-0.0132277622974579,0.00040133487404695004
2016-03-29,-0.0023796985402065,0.0008129032559605514
2016-03-30,0.0180279329159478,0.0003965721201643143
2016-03-31,0.0004135698294723,-0.00012307172826591983
2016-04-01,-0.0032812610960895,0.0005200349615166918
2016-04-04,0.0059139837185546,0.0004884348684946415
2016-04-05,-0.0202584208946938,0.00021976179315128327
2016-04-06,0.0014654006885952,0.0010638748614318907
2016-04-07,-0.0089573577941213,0.00022573865972181327
2016-04-08,0.0011588138717068,0.0007237517745965121
2016-04-11,0.015263021567415,0.0003102254831346283
2016-04-12,0.0048829015384887,-2.1065955676065264e-05
2016-04-13,0.0181888630048617,0.00036346498418452134
2016-04-18,0.0081509347042485,-0.00012056716142120461
2016-04-20,6.292661701482301e-06,0.0002875183665492016
2016-04-21,-0.0003412181075164,0.00044134961396781534
2016-04-22,-0.0016127659027939,0.00041771306703733944
2016-04-25,-0.0056175110317398,0.00046106599664724155
2016-04-26,0.0136052345659834,0.0005715288031516354
2016-04-27,0.0021640210559946,-2.9212979570103503e-05
2016-04-28,-0.0167627158699707,0.0004467791607479334
2016-04-29,0.0003248769344116,0.0009088189791305664
2016-05-02,-0.0056081833742117,0.0002942568075162405
2016-05-03,-0.0075741738575637,0.0006081769233643468
2016-05-04,-0.0052350803802913,0.0005976215169851559
2016-05-05,0.0037495319075121,0.0005298334481102028
2016-05-06,-0.0002650218241854,0.00027548621979423476
2016-05-09,0.0170009042776952,0.0004521471234389833
2016-05-10,0.0027612316174809,-0.00010458498938247424
2016-05-11,-0.0049502005585438,0.0004455607491139389
2016-05-12,0.0065463420522076,0.0005549556941152323
2016-05-13,-0.0108812233515407,0.00018607782495041932
2016-05-16,0.0058498663461592,0.0007902082612612014
2016-05-17,0.0038091656381104,0.00015487823647176334
2016-05-18,-0.0026140778146703,0.0003567049830451141
2016-05-19,-0.0110838613858264,0.0005045906040687226
2016-05-20,-0.0043390900326874,0.0007257717621642912
2016-05-23,-0.0024094956185153,0.0004746025793752931
2016-05-24,0.0022997953380331,0.0004723574922269838
2016-05-25,0.0237262813366222,0.00033167243047674434
2016-05-26,0.0168393595342784,-0.0002795379108435305
2016-05-27,0.0107234347618368,6.223645335488268e-05
2016-05-30,0.0026752262230023,0.000169927603688917
2016-05-31,-0.0022523239460265,0.0003873683045509118
2016-06-01,0.0024296262330994,0.0004869572512250754
2016-06-02,0.0047564254428807,0.0003245481139322945
2016-06-03,0.0002250167286977,0.0002907455811252785
2016-06-06,-0.0024053331374929,0.00043407794928808813
2016-06-07,0.0079430070714572,0.0004812039341347747
2016-06-08,0.0007980422292402,0.00016053350152778542
2016-06-09,-0.0084301856371499,0.0004457249365832775
2016-06-10,-0.0040980298028367,0.0006592474742245496
2016-06-13,-0.0073031447296469,0.0004821026836103819
2016-06-14,-0.0002157902993896,0.0006174061735620857
2016-06-15,0.0119825911101933,0.0003749778912571599
2016-06-16,-0.0080563476172897,6.29449192904986e-05
2016-06-17,0.0036110989197415,0.0007327787915840901
2016-06-20,0.0083248762334282,0.00023470888742727823
2016-06-21,-0.0022601974495153,0.00020365365832977327
2016-06-22,-0.0019727952444882,0.0005278635367154667
2016-06-23,0.0081036488925214,0.00044747468012740194
2016-06-24,-0.0222332696976114,0.0001631844332655701
2016-06-27,0.0007538756415223,0.0011356047327577125
2016-06-28,0.0040868972986644,0.0002311904462570666
2016-06-29,0.0093253922536919,0.00033148494687244276
2016-06-30,0.0101566807593836,0.00015223469550728757
2016-07-01,0.0048867894542098,0.0001669950286575514
2016-07-04,0.0050722259326849,0.0003217160041740533
2016-07-05,-0.0041600260138615,0.00028190501272335426
2016-07-07,0.0002339226096985,0.0005674963315131613
2016-07-08,-0.0017646132140196,0.00037254463736770884
2016-07-11,0.0172357704308392,0.0004756175618541086
2016-07-12,0.0062569595942416,-0.00011682197443334681
2016-07-13,-0.0001818960901539,0.0003434696478256315
2016-07-14,0.0053264781029264,0.0004346050736238412
2016-07-15,-0.0027591572520208,0.00024929159498450953
2016-07-18,-0.0038357821106622,0.0005327188892816166
2016-07-19,0.0023301434628515,0.0005022511847107567
2016-07-20,0.0043639864706521,0.00032414482636921644
2016-07-21,-0.0065296748506876,0.00030259997437590995
2016-07-22,0.0036478885225085,0.0006339557672443796
2016-07-25,0.0109974930243212,0.00025548312316201854
2016-07-26,-0.0052245810557146,0.0001189310656248773
2016-07-27,0.0029232563005614,0.0006354898565151517
2016-07-28,0.0058442139411648,0.00027686760466769236
2016-07-29,-0.0032129615963578,0.0002686896321819492
2016-08-01,-0.0002257817306269,0.0005420294215085606
2016-08-02,-0.0015816745902789,0.0003919641267248081
2016-08-03,-0.0090927837382057,0.00046583412483620565
2016-08-04,0.0007311673892417,0.0006746601011096227
2016-08-05,0.0153245270883402,0.0003339138797466214
2016-08-08,0.0032423172214172,-2.8153930881807184e-05
2016-08-09,-0.0038068328301676,0.00041421795797245926
2016-08-10,-0.0119339403558223,0.0005276167099994159
2016-08-11,0.0019630860910883,0.0007461592279752272
2016-08-16,0.0058486143833095,0.00028115332355660953
2016-08-17,-0.0021428662849281,0.00026760894860001155
2016-08-18,0.0056887871001746,0.0005101877640665991
2016-08-19,-0.0007323592374647,0.00022169747359794323
2016-08-22,-0.0043651652530661,0.00047806525834903136
2016-08-23,0.0003996372089627,0.0005302208838372327
2016-08-24,0.002048290749933,0.0003758285364551592
2016-08-25,-0.0067391421502295,0.0003605817202733935
2016-08-26,-0.0022896225356679,0.0006273996479389124
2016-08-29,0.004062914858462,0.00043493796620873096
2016-08-30,0.0157796028316789,0.000287098863498748
2016-08-31,0.0047745981624819,-3.1433083734588526e-05
2016-09-01,-0.0013154039773133,0.0003690069088278084
2016-09-02,0.0039808288831956,0.00046293367713100015
2016-09-06,0.0150233474468299,0.0002833621446689235
2016-09-07,-0.0028049819116828,-7.93371942205335e-06
2016-09-08,0.0038667014380895,0.0005910365196259506
2016-09-09,-0.0096301143518348,0.00025842457144979947
2016-09-12,-0.0171882299396912,0.0007366847463081418
2016-09-14,0.0012613090035687,0.0008573971683386507
2016-09-15,0.0018260991839711,0.0002775666839544313
2016-09-16,0.0042573919410826,0.0003889958449416434
2016-09-19,0.0032465772692253,0.0002914390827310803
2016-09-20,-0.0036964832905136,0.0003433396235531766
2016-09-21,0.0001424253843608,0.0005399993389796839
2016-09-22,0.0102354930170989,0.00038137488460872804
2016-09-23,-0.0040567760733005,0.0001139058550504517
2016-09-26,-0.0123615900172105,0.0006015921428965296
2016-09-27,-0.0019104927510736,0.0007426034631032978
2016-09-28,0.0044408733836031,0.0003980683510613517
2016-09-29,-0.0177550621960591,0.00028392995891929367
2016-09-30,0.0023136770509358,0.0009746201089418738
2016-10-03,0.0146348095219124,0.00022006675036413616
2016-10-04,0.0035471948830647,1.7726603709479298e-05
2016-10-05,-0.0028778699216004,0.0003949209792964051
2016-10-06,-0.0039419526365027,0.0005040388011704718
2016-10-07,-0.0013730217286708,0.0005117832402428896
2016-10-10,0.0012869056479532,0.00043305359640061534
2016-10-13,-0.0156754771216134,0.00037073932026622037
2016-10-14,0.001171641761961,0.0008930576219762598
2016-10-17,-0.0073668169692744,0.0002723604478982527
2016-10-18,0.0183162749892034,0.0006657471919151556
2016-10-19,-0.002168862965894,-0.00019130530781688132
2016-10-20,0.0046433567024341,0.0006125603040513178
2016-10-21,-0.0007302693005771,0.00023037597789641071
2016-10-24,0.0018274215664756,0.0004760813797772968
2016-10-25,-0.0020287520787162,0.0003450095644367954
2016-10-26,-0.0087886141432832,0.000489631945029671
2016-10-27,0.0,0.0006602729603467207
2016-10-28,0.0026371858270232,0.0003590188801594522
2016-11-01,-0.0013611945858348,0.0003466482301013603
2016-11-02,-0.0130980125467139,0.0004692561582247775
2016-11-03,-0.0034178384703509,0.0007939771998126792
2016-11-04,-0.0060525159761116,0.0004318848089296189
2016-11-07,0.0074775084884729,0.0005910300741343425
2016-11-08,0.0054575679826926,0.00015017589675570393
2016-11-09,-0.0131425976316571,0.0003083277363110949
2016-11-10,0.0110570040404547,0.0008309397277319051
2016-11-11,-0.0272813871024,-1.0246040344790927e-05
2016-11-15,-0.022902856859881,0.0013253382051236688
2016-11-16,0.0003883961302774,0.0008984042060710487
2016-11-17,-0.0039094394399234,0.0002946581290910493
2016-11-18,-0.0007242886837538,0.0005571606277053013
2016-11-21,-0.018121871425978,0.00040355939900345555
2016-11-22,0.0091894274947825,0.0009591336215746592
2016-11-23,0.0038664021768522,1.7363714128026248e-05
2016-11-24,-0.0084756620986245,0.00038543164754133375
2016-11-25,0.0185081971326499,0.0006739583968224615
2016-11-28,0.0015516218520139,-0.00019887680692716963
2016-11-29,0.0018747258935887,0.0005026982781281068
2016-11-30,0.0100632436210104,0.00033769902993056536
2016-12-01,-0.0038495313077255,0.00012873864192360318
2016-12-02,-0.0130348946163291,0.000592095412047494
2016-12-05,0.0051740815952034,0.0007648911419493398
2016-12-06,0.0017699108511295,0.0001807425429593261
2016-12-07,-0.0050599790817267,0.00041211500313592474
2016-12-08,0.017714169916451,0.0005656509237177748
2016-12-09,0.0018051676124941,-0.00015109547758107692
2016-12-12,-0.0110696301085065,0.0004845194102231357
2016-12-13,0.0062223400515642,0.0007297884215030903
2016-12-14,-0.0047974988003114,0.00015708724772128504
2016-12-15,-0.0035320811496494,0.0006142392440757413
2016-12-16,-0.001736925332793,0.0004750996377444683
2016-12-19,-0.0043216675473717,0.0004520841503981245
2016-12-20,-0.0027121205636996,0.0005346684714973981
2016-12-21,-0.0026140364419853,0.0004681328077322595
2016-12-22,-0.0102491742213465,0.0004799217790502298
2016-12-23,0.0008330679821808,0.0007062093952336804
2016-12-26,-0.0097521850030884,0.0003238746576449884
2016-12-27,0.0156328778358968,0.0007258552007354615
2016-12-28,0.0002489466427699,-0.00012416501385486618
2016-12-29,0.0085200765943986,0.0005252123068628059
2016-12-30,0.0100925025171995,0.00013349080764178044
2017-01-02,-0.0007698979027411,0.0001730685289277071
2017-01-03,0.0015575613575361,0.0004899559895749768
2017-01-04,-0.0002136393470761,0.0003500283090921555
2017-01-05,0.0101189259729877,0.00043410478146496526
2017-01-06,-0.0036324930615801,0.00010572727467581038
2017-01-09,-0.000940542632975,0.0005906829123122526
2017-01-10,0.006360193250249,0.00040262150801581337
2017-01-11,0.0110444941375065,0.00022538179062340087
2017-01-12,0.0031629810720875,0.0001241857469280766
2017-01-13,-0.0008151796539613,0.0003828718761581849
2017-01-16,0.0014810071904502,0.0004448678260239954
2017-01-17,-0.001760750075312,0.00036230485623525927
2017-01-18,0.0022598879674375,0.00047776860150372877
2017-01-19,0.0021480547533008,0.00033167093606025296
2017-01-20,-0.0102178802464588,0.00036736633563494577
2017-01-23,0.0050356440298158,0.0007301884320925066
2017-01-24,0.0099957322821512,0.0001925752188148791
2017-01-25,0.0148668985383623,0.00016288970573662235
2017-01-27,0.0044653286907273,2.3426393257603296e-05
2017-01-30,-0.0009841380903137,0.00036613400558513056
2017-01-31,-0.0083110852188643,0.00045363849498156905
2017-02-01,0.0179543284874153,0.0006539250244048701
2017-02-02,0.00204572496732,-0.00017783718266994902
2017-02-03,0.0007668233343177,0.000483227631853795
2017-02-06,0.0068521085989636,0.00037522372558914627
2017-02-07,-0.0037280876822229,0.0002166996720217946
2017-02-08,8.553173850807276e-05,0.000568982025464126
2017-02-09,0.0010657487804178,0.0003766644190264884
2017-02-10,0.0017242727924366,0.000389852767817571
2017-02-13,0.0013069223565665,0.00036719096301632623
2017-02-14,-0.0014490821077153,0.00038471971807371036
2017-02-15,-0.0077182103048163,0.0004634628189694063
2017-02-16,0.0060904853366915,0.0006339760636675088
2017-02-17,0.0049660260841438,0.00018225085859650277
2017-02-20,0.0064968675020789,0.0003159632379861783
2017-02-21,0.0032213817527225,0.0002404685371886379
2017-02-22,0.0021363673161383,0.00035537869079925525
2017-02-23,0.0014104252886116,0.0003624683614757305
2017-02-27,-0.0047992157934504,0.0003826622309676497
2017-02-28,-0.0019239764630964,0.0005643535506183641
2017-03-01,0.0074276596143023,0.00043793305996975073
2017-03-02,-0.0051609401115677,0.00018556253485439597
2017-03-03,-0.0002472504647169,0.0006188312433943837
2017-03-06,0.0073792833177025,0.0003756055724821073
2017-03-07,-0.001848072076356,0.00020081071823325867
2017-03-08,-0.0025292759007722,0.000516137596421336
2017-03-09,0.0003025208654424,0.0004667535346812401
2017-03-10,0.0008453695473995,0.00039279026031178315
2017-03-14,0.0169190589685852,0.00039288972734514597
2017-03-15,-0.0002421549155174,-8.90130709326309e-05
2017-03-16,0.0075555246752815,0.0005321534337774496
2017-03-17,0.0006934253912419,0.00016087096074632947
2017-03-20,-0.0036310400180971,0.0004487865887255467
2017-03-21,-0.0005863115999817,0.0005146938255027474
2017-03-22,-0.0100320425436534,0.0004088241020131628
2017-03-23,0.0061655414240061,0.000715439309184613
2017-03-24,0.0023853850750034,0.00016196660771865956
2017-03-27,-0.0069188963418471,0.00039781997349645125
2017-03-28,0.0061280484260037,0.0006245448824722039
